NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_has_oa_path	embargo	embargo_published_version	embargo_accepted_version	sherpa_oa_green	additional_oa_fee	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_uri	sherpa_created	sherpa_last_modified	sherpa_id	DOAJ_pissn	ISSN_old	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ_license	DOAJ_author_holds_copyright_without_restrictions	DOAJ_last_updated	DOAJ_APC	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_sherpa_and_not_doaj_or_not_oa	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables	lenght_years_pubmed	DOIs_ratio
9211547	American journal of critical care : an official publication, American Association of Critical-Care Nurses	Am J Crit Care	United States	Aliso Viejo Ca	American Association Of Critical-Care Nurses (AACN)	1992		Six no. a year	1937-710X	1062-3264	1062-3264	eng	N	1992.0	Y	Y	IM	https://aacnjournals.org/ajcconline	Y	1937-710X	yes						American Journal of Critical Care	1937-710X	1062-3264	https://aacnjournals.org/ajcconline	663.0	us	society_publisher	https://www.aacn.org/	American Association of Critical Care Nurses	https://v2.sherpa.ac.uk/id/publisher_policy/663	2010-08-24 15:05:09	2022-08-15 13:38:18	10922.0																													yes	1992.0	2022.0	2568.0	92.0	90.0	1239.0	1.0	30.0	0.4824766355140187
8806701	American journal of dentistry	Am J Dent	United States	[San Antonio, TX	Mosher & Linder, Inc.	1988		Six no. a year		0894-8275	0894-8275	eng	N	1988.0	Y	N	D	http://www.amjdent.com/index.htm	Y	0894-8275																																																yes	1988.0	2022.0	2514.0	60.0	47.0	0.0	1.0	34.0	0.0
101291100	American journal of disaster medicine	Am J Disaster Med	United States	Weston, MA	Prime National Pub. Corp.	2006		Bimonthly		1932-149X	1932-149X	eng	N	2006.0	Y	N	IM	https://www.wmpllc.org/ojs/index.php/ajdm/issue/archive	Y	1932-149X																																																yes	2006.0	2022.0	498.0	23.0	13.0	331.0	1.0	16.0	0.6646586345381527
9613960	The American journal of managed care	Am J Manag Care	United States	Plainsboro, NJ	Intellisphere, LLC	1995		Monthly	1936-2692	1088-0224	1088-0224	eng	N	1997.0	Y	Y	H	http://www.ajmc.com/	Y	1936-2692	yes						American Journal of Managed Care	1936-2692	1088-0224	https://www.ajmc.com/	531.0	us	commercial_publisher	https://www.ajmc.com/	Managed Care & Healthcare Communications	https://v2.sherpa.ac.uk/id/publisher_policy/531	2010-09-08 10:38:45	2022-10-03 10:22:09	14665.0																													yes	1997.0	2022.0	4575.0	205.0	164.0	594.0	1.0	25.0	0.1298360655737705
101746609	American journal of obstetrics & gynecology MFM	Am J Obstet Gynecol MFM	United States	[New York, NY]	Elsevier Inc.	2019			2589-9333		2589-9333	eng	N	2019.0	Y	Y	IM	https://www.sciencedirect.com/journal/american-journal-of-obstetrics-and-gynecology-mfm	Y	2589-9333																																																yes	2019.0	2022.0	763.0	223.0	323.0	763.0	1.0	3.0	1.0
101490775	American journal of rhinology & allergy	Am J Rhinol Allergy	United States	Thousand Oaks, CA	SAGE Publications	2009		Bimonthly	1945-8932	1945-8924	1945-8932	eng	Y	2009.0	Y	Y	IM	https://journals.sagepub.com/home/ajr	Y	1945-8932																																																yes	2009.0	2023.0	1791.0	117.0	112.0	1783.0	1.0	14.0	0.9955332216638749
101233985	American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting	Am Soc Clin Oncol Educ Book	United States	Alexandria, Va.	American Society of Clinical Oncology	19uu		Annual	1548-8756	1548-8748	1548-8748	eng	N	2012.0	Y	Y	IM	http://meetinglibrary.asco.org/edbook	Y	1548-8756																																																yes	2011.0	2022.0	1084.0	63.0	78.0	1083.0	1.0	11.0	0.9990774907749077
0370522	The American surgeon	Am Surg	United States	[Thousand Oaks, CA]	SAGE Publications in association with Southeastern Surgical Congress	1951		Monthly	1555-9823	0003-1348	0003-1348	eng	N	1965.0	Y	Y	IM	https://journals.sagepub.com/loi/ASU	Y	1555-9823																																																yes	1951.0	2022.0	17610.0	638.0	958.0	2189.0	1.0	71.0	0.12430437251561613
101649265	AMA journal of ethics	AMA J Ethics	United States	Chicago, IL	American Medical Association	2015		Monthly	2376-6980			eng	Y	2015.0	Y	Y	IM	http://journalofethics.ama-assn.org/	Y	2376-6980	yes						AMA Journal of Ethics	2376-6980		https://journalofethics.ama-assn.org/home	8.0	us	society_publisher	https://www.ama-assn.org/	American Medical Association	https://v2.sherpa.ac.uk/id/publisher_policy/3639	2020-07-10 09:32:08	2022-07-08 09:20:21	36998.0																													yes	2015.0	2022.0	1186.0	157.0	144.0	1172.0	1.0	7.0	0.9881956155143339
101209213	AMIA ... Annual Symposium proceedings. AMIA Symposium	AMIA Annu Symp Proc	United States	Bethesda, MD	American Medical Informatics Association	2003		Annual	1942-597X		1559-4076	eng	Y	2003.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/362/	Y	1942-597X																																																yes	2003.0	2022.0	4442.0	115.0	49.0	2.0	1.0	19.0	0.00045024763619990995
0067662	Anais brasileiros de dermatologia	An Bras Dermatol	Spain	Barcelona, Spain	Elsevier España, S.L.	1961		Bimonthly	1806-4841	0365-0596	0365-0596	eng	N	1966.0	Y	Y	IM	https://www.sciencedirect.com/journal/anais-brasileiros-de-dermatologia	Y	1806-4841																																																yes	1963.0	2022.0	3085.0	181.0	209.0	2900.0	1.0	59.0	0.940032414910859
9710381	Anales del sistema sanitario de Navarra	An Sist Sanit Navar	Spain	Pamplona	Gobierno de Navarra, Departamento de Salud	1997		Three no. a year	2340-3527	1137-6627	1137-6627	spa	N	2003.0	Y	Y	IM	https://recyt.fecyt.es/index.php/ASSN/issue/archive	Y	2340-3527																																																yes	1997.0	2022.0	1524.0	55.0	44.0	1227.0	1.0	25.0	0.8051181102362205
9918384886806676	Die Anaesthesiologie	Anaesthesiologie	Germany	[Heidelberg, Germany]	Springer Medizin	2022		Monthly	2731-6866	2731-6858	2731-6858	ger	Y	2022.0	Y	Y	IM	https://www.springer.com/journal/101	Y	2731-6866																																																yes	2022.0	2022.0	130.0	0.0	130.0	130.0	1.0	0.0	1.0
101778868	Andes pediatrica : revista Chilena de pediatría	Andes Pediatr	Chile	[Santiago, Chile]	Sociedad Chilena de Pediatría	2021		Bimonthly	2452-6053	2452-6045	2452-6045	spa	Y	2021.0	Y	Y	IM	https://scielo.conicyt.cl/scielo.php?script=sci_serial&pid=2452-6053&lng=en&nrm=iso	Y	2452-6053																																																yes	2021.0	2022.0	226.0	151.0	75.0	226.0	1.0	1.0	1.0
0043533	Anesthesia progress	Anesth Prog	United States	Lawrence, KS	Anesthesia Progress	1966		Quarterly	1878-7177	0003-3006	0003-3006	eng	N	1966.0	Y	Y	D	http://www.anesthesiaprogress.org/	Y	1878-7177																																																yes	1966.0	2022.0	1977.0	46.0	31.0	561.0	1.0	56.0	0.283763277693475
9604504	Angiologii︠a︡ i sosudistai︠a︡ khirurgii︠a︡ = Angiology and vascular surgery	Angiol Sosud Khir	Russia (Federation)	[Moskva]	Izd-vo Info-Media	1995		Quarterly		1027-6661	1027-6661	eng	N	2003.0	Y	N	IM		Y	1027-6661																																																yes	2003.0	2021.0	1670.0	91.0	0.0	274.0	1.0	18.0	0.16407185628742516
0370550	The Angle orthodontist	Angle Orthod	United States	Appleton, Wis. [etc.]	Edward H. Angle Society of Orthodontia.	1931		Six no. a year	1945-7103	0003-3219	0003-3219	eng	N	1965.0	Y	Y	IM	http://www.angle.org/loi/angl	Y	1945-7103																																																yes	1945.0	2022.0	4782.0	117.0	130.0	4698.0	1.0	77.0	0.9824341279799247
7503289	Annals of the Academy of Medicine, Singapore	Ann Acad Med Singap	Singapore	Singapore	Academy Of Medicine, Singapore	1972		Monthly,		0304-4602	0304-4602	eng	N	1979.0	Y	Y	IM	https://annals.edu.sg/	Y	0304-4602																																																yes	1979.0	2022.0	6624.0	184.0	146.0	1.0	1.0	43.0	0.00015096618357487922
0410247	Annals of clinical and laboratory science	Ann Clin Lab Sci	United States	Philadelphia	Institute for Clinical Science.	1973		Monthly,	1550-8080	0091-7370	0091-7370	eng	N	1973.0	Y	Y	IM	http://www.annclinlabsci.org/contents-by-date.0.shtml	Y	1550-8080																																																yes	1973.0	2022.0	3419.0	121.0	101.0	0.0	1.0	49.0	0.0
8911021	Annals of clinical psychiatry : official journal of the American Academy of Clinical Psychiatrists	Ann Clin Psychiatry	United States	Parsippany, NJ	Frontline Medical Communications	1989		Quarterly	1547-3325	1040-1237	1040-1237	eng	N	1993.0	Y	Y	IM	http://www.aacp.com/issues	Y	1547-3325																																																yes	1993.0	2022.0	1062.0	39.0	43.0	602.0	1.0	29.0	0.5668549905838042
101167762	Annals of family medicine	Ann Fam Med	United States	Leawood, KS	Annals of Family Medicine, Inc.	2003		Bimonthly	1544-1717	1544-1709	1544-1709	eng	N	2003.0	Y	Y	IM	http://www.annfammed.org/	Y	1544-1717	yes						Annals of Family Medicine	1544-1717	1544-1709	https://www.annfammed.org/	412.0	us	independent_journal	https://www.annfammed.org/	Annals of Family Medicine	https://v2.sherpa.ac.uk/id/publisher_policy/412	2010-09-03 15:43:01	2022-09-16 15:01:23	13522.0																													yes	2003.0	2022.0	2178.0	122.0	153.0	2149.0	1.0	19.0	0.9866850321395776
9002865	Annali di igiene : medicina preventiva e di comunità	Ann Ig	Italy	Roma	Societa Editrice Universo	1989		Bimonthly		1120-9135	1120-9135	ita	N	1989.0	Y	Y	IM	http://www.seu-roma.it/riviste/annali_igiene/apps/show.php?page=profile_of_the_journal	Y	1120-9135																																																yes	1989.0	2023.0	2453.0	65.0	86.0	664.0	1.0	34.0	0.2706889523033021
0372351	Annals of internal medicine	Ann Intern Med	United States	Philadelphia, PA	American College of Physicians--American Society of Internal Medicine	1927		Monthly,	1539-3704	0003-4819	0003-4819	eng	N	1965.0	Y	Y	IM	https://www.acpjournals.org/journal/aim	Y	1539-3704	yes						Annals of Internal Medicine	1539-3704	0003-4819	https://www.acpjournals.org/journal/aim	461.0	us	society_publisher	https://www.acponline.org/	American College of Physicians	https://v2.sherpa.ac.uk/id/publisher_policy/461	2010-08-18 10:44:19	2022-08-12 09:37:47	10308.0																													yes	1945.0	2022.0	36310.0	732.0	655.0	35532.0	1.0	77.0	0.9785733957587441
0372343	Annali italiani di chirurgia	Ann Ital Chir	Italy	Bologna	Casa Editrice Licinio Cappelli	1922		Six no. a year	2239-253X	0003-469X	0003-469X	ita	N	1965.0	Y	Y	IM	http://www.annaliitalianidichirurgia.it/index.php?lang=en	Y	2239-253X																																																yes	1947.0	2022.0	5339.0	150.0	116.0	0.0	1.0	75.0	0.0
101571172	Annals of laboratory medicine	Ann Lab Med	Korea (South)	Seoul	Korean Society for Laboratory Medicine	2012		Bimonthly	2234-3814	2234-3806	2234-3806	eng	Y	2012.0	Y	Y	IM	http://synapse.koreamed.org/search.php?where=jvolume&id=39&code=0039KJLM	Y	2234-3814																																																yes	2012.0	2023.0	1167.0	96.0	100.0	1167.0	1.0	11.0	1.0
101593588	Annals of parasitology	Ann Parasitol	Poland	Warszawa	Polish Parasitological Society	2012		Quarterly		2299-0631	2299-0631	eng	Y	2012.0	Y	N	IM		Y	2299-0631																																																yes	2012.0	2022.0	579.0	96.0	46.0	357.0	1.0	10.0	0.616580310880829
101536246	Annual review of marine science	Ann Rev Mar Sci	United States	Palo Alto, Calif.	Annual Reviews	2009		Annual	1941-0611	1941-1405	1941-0611	eng	N	2009.0	Y	Y	IM	http://www.annualreviews.org/loi/marine	Y	1941-0611	yes						Annual Review of Marine Science	1941-0611	1941-1405	https://www.annualreviews.org/loi/marine	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 14:04:15	11681.0																													yes	2009.0	2022.0	313.0	22.0	41.0	312.0	1.0	13.0	0.9968051118210862
9802544	Annals of transplantation	Ann Transplant	United States	Smithtown, New York	International Scientific Literature, Inc.	1996		Quarterly	2329-0358	1425-9524	1425-9524	eng	N	1996.0	Y	Y	IM	http://www.annalsoftransplantation.com/index.php	Y	2329-0358																																																yes	1996.0	2022.0	1718.0	73.0	53.0	1009.0	1.0	26.0	0.5873108265424912
101763872	Annual International Conference of the IEEE Engineering in Medicine and Biology Society. IEEE Engineering in Medicine and Biology Society. Annual International Conference	Annu Int Conf IEEE Eng Med Biol Soc	United States	[Piscataway, NJ]	[IEEE]	2007		Annual	2694-0604	2375-7477	2375-7477	eng	Y	2007.0	Y	Y	IM	http://ieeexplore.ieee.org/xpl/conhome.jsp?punumber=1000269	Y	2694-0604																																																yes	2007.0	2022.0	26134.0	1639.0	1106.0	26133.0	1.0	15.0	0.9999617356700085
101508602	Annual review of analytical chemistry (Palo Alto, Calif.)	Annu Rev Anal Chem (Palo Alto Calif)	United States	Palo Alto, Calif.	Annual Reviews	2008		Annual	1936-1335	1936-1327	1936-1327	eng	N	2008.0	Y	Y	IM	http://www.annualreviews.org/loi/anchem	Y	1936-1335	yes						Annual Review of Analytical Chemistry	1936-1335	1936-1327	https://www.annualreviews.org/loi/anchem	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-25 17:02:51	2022-08-12 14:15:36	11604.0																													yes	2008.0	2022.0	328.0	22.0	13.0	328.0	1.0	14.0	1.0
101614024	Annual review of animal biosciences	Annu Rev Anim Biosci	United States	Palo Alto, California	Annual Reviews	2013		Annual	2165-8110	2165-8102	2165-8102	eng	N	2014.0	Y	Y	IM	http://www.annualreviews.org/loi/animal	Y	2165-8110	yes						Annual Review of Animal Biosciences	2165-8110	2165-8102	http://www.annualreviews.org/journal/animal	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2014-08-11 11:53:23	2022-10-14 08:52:08	27642.0																													yes	2013.0	2022.0	218.0	21.0	32.0	218.0	1.0	9.0	1.0
2985150R	Annual review of biochemistry	Annu Rev Biochem	United States	Palo Alto, CA	Annual Reviews	1932		Annual	1545-4509	0066-4154	0066-4154	eng	N	1966.0	Y	Y	IM	http://www.annualreviews.org/loi/biochem	Y	1545-4509	yes						Annual Review of Biochemistry	1545-4509	0066-4154	https://www.annualreviews.org/loi/biochem	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-25 17:02:51	2022-09-21 13:55:49	11606.0																													yes	1946.0	2022.0	2141.0	32.0	29.0	2140.0	1.0	76.0	0.9995329285380663
101714020	Annual review of biomedical data science	Annu Rev Biomed Data Sci	United States	Palo Alto, CA	Annual Reviews	2018		Annual	2574-3414		2574-3414	eng	N	2021.0	Y	Y	IM	https://www.annualreviews.org/journal/biodatasci	Y	2574-3414																																																yes	2018.0	2022.0	48.0	19.0	18.0	48.0	1.0	4.0	1.0
101469708	Annual review of biophysics	Annu Rev Biophys	United States	Palo Alto, CA	Annual Reviews	2008		Annual	1936-1238	1936-122X	1936-122X	eng	Y	2007.0	Y	Y	IM	http://www.annualreviews.org/loi/biophys	Y	1936-1238	yes						Annual Review of Biophysics		1936-122X	https://www.annualreviews.org/loi/biophys	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-25 17:02:51	2022-09-21 13:56:41	11608.0																													yes	2008.0	2022.0	332.0	25.0	23.0	332.0	1.0	14.0	1.0
9600627	Annual review of cell and developmental biology	Annu Rev Cell Dev Biol	United States	Palo Alto Ca	Annual Reviews	1995		Annual	1530-8995	1081-0706	1081-0706	eng	Y	1995.0	Y	Y	IM	http://cellbio.annualreviews.org/	Y	1530-8995	yes						Annual Review of Cell and Developmental Biology	1530-8995	1081-0706	https://www.annualreviews.org/loi/cellbio	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 13:57:43	11665.0																													yes	1995.0	2022.0	709.0	23.0	20.0	709.0	1.0	27.0	1.0
101574034	Annual review of chemical and biomolecular engineering	Annu Rev Chem Biomol Eng	United States	Palo Alto, Calif.	Annual Reviews	2010		Annual	1947-5446	1947-5438	1947-5438	eng	N	2010.0	Y	Y	IM	http://www.annualreviews.org/journal/chembioeng	Y	1947-5446	yes						Annual Review of Chemical and Biomolecular Engineering	1947-5446	1947-5438	https://www.annualreviews.org/loi/chembioeng	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 13:58:09	11666.0																													yes	2010.0	2022.0	285.0	27.0	24.0	285.0	1.0	12.0	1.0
101235325	Annual review of clinical psychology	Annu Rev Clin Psychol	United States	Palo Alto, Calif.	Annual Reviews	2005		Annual	1548-5951	1548-5943	1548-5943	eng	N	2005.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/clinpsy	Y	1548-5951	yes						Annual Review of Clinical Psychology	1548-5951	1548-5943	https://www.annualreviews.org/loi/clinpsy	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 13:58:41	11667.0																													yes	2005.0	2022.0	377.0	23.0	22.0	377.0	1.0	17.0	1.0
0372367	Annual review of entomology	Annu Rev Entomol	United States	Palo Alto, Calif.	Annual Reviews, inc. [etc.]	1956		Annual	1545-4487	0066-4170	0066-4170	eng	N	1966.0	Y	Y	IM	http://www.annualreviews.org/loi/ento	Y	1545-4487	yes						Annual Review of Entomology	1545-4487	0066-4170	https://www.annualreviews.org/loi/ento	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 14:00:55	11672.0																													yes	1961.0	2022.0	902.0	26.0	45.0	902.0	1.0	61.0	1.0
101561951	Annual review of food science and technology	Annu Rev Food Sci Technol	United States	Palo Alto, CA	Annual Reviews	2010		Annual	1941-1421	1941-1413	1941-1421	eng	N	2010.0	Y	Y	IM	http://www.annualreviews.org/journal/food	Y	1941-1421	yes						Annual Review of Food Science and Technology	1941-1421	1941-1413	https://www.annualreviews.org/loi/food	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 14:02:14	11676.0																													yes	2010.0	2022.0	293.0	27.0	25.0	293.0	1.0	12.0	1.0
0117605	Annual review of genetics	Annu Rev Genet	United States	Palo Alto Ca	Annual Reviews	1967		Annual	1545-2948	0066-4197	0066-4197	eng	N	1970.0	Y	Y	IM	http://genet.annualreviews.org/	Y	1545-2948	yes						Annual Review of Genetics	1545-2948	0066-4197	https://www.annualreviews.org/loi/genet	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 14:02:44	11677.0																													yes	1967.0	2022.0	1140.0	28.0	19.0	1139.0	1.0	55.0	0.9991228070175439
8309206	Annual review of immunology	Annu Rev Immunol	United States	Palo Alto, Calif.	Annual Reviews Inc.	1983		Annual	1545-3278	0732-0582	0732-0582	eng	N	1983.0	Y	Y	IM	http://www.annualreviews.org/loi/immunol	Y	1545-3278	yes						Annual Review of Immunology	1545-3278	0732-0582	https://www.annualreviews.org/loi/immunol	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:34:53	2022-09-21 14:03:07	11679.0																													yes	1983.0	2022.0	1027.0	30.0	25.0	1027.0	1.0	39.0	1.0
2985151R	Annual review of medicine	Annu Rev Med	United States	Palo Alto Ca	Annual Reviews	1950		Annual	1545-326X	0066-4219	0066-4219	eng	N	1966.0	Y	Y	IM	http://arjournals.annualreviews.org/loi/med	Y	1545-326X	yes						Annual Review of Medicine	1545-326X	0066-4219	https://www.annualreviews.org/loi/med	91.0	us	commercial_publisher	https://www.annualreviews.org/	Annual Reviews	https://v2.sherpa.ac.uk/id/publisher_policy/91	2010-08-26 10:53:27	2022-09-21 14:05:57	11688.0																													yes	1950.0	2022.0	2409.0	30.0	67.0	2405.0	1.0	72.0	0.9983395599833956
