NlmUniqueID	Title	Country	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	Language	first_year	last_year	PMIDs	PMIDs_2021	PMIDs_2022	DOIs	unconquerables
101518076	AJOB neuroscience	United States	Taylor & Francis	2010		Quarterly	eng	2010.0	2022.0	328.0	92.0	75.0	328.0	
7708173	AJR. American journal of roentgenology	United States	American Roentgen Ray Society	1976		Monthly	eng	1976.0	2022.0	28835.0	566.0	601.0	28778.0	1.0
0421406	Aktuelle Urologie	Germany	Thieme	1974		Six no. a year,	ger	1981.0	2022.0	1824.0	138.0	145.0	1753.0	
8502311	Alcohol (Fayetteville, N.Y.)	United States	Elsevier Science	1984		Nine no. a year,	eng	1984.0	2022.0	3215.0	66.0	79.0	3201.0	
8310684	Alcohol and alcoholism (Oxford, Oxfordshire)	England	Oxford University Press	1983		Bimonthly	eng	1984.0	2022.0	3599.0	100.0	117.0	2883.0	
8804836	Alcohol and alcoholism (Oxford, Oxfordshire). Supplement	England	Oxford University Press	1987		Irregular	eng	1987.0	2007.0	467.0			46.0	1.0
7707242	Alcoholism, clinical and experimental research	England	Wiley-Blackwell	1977		Monthly,	eng	1977.0	2022.0	9734.0	223.0	209.0	8352.0	
101594475	Alcohol research : current reviews	United States	National Institute on Alcohol Abuse and Alcoholism	2012		Quarterly	eng	2012.0	2022.0	200.0	14.0	14.0	55.0	1.0
8707234	Alimentary pharmacology & therapeutics	England	Wiley-Blackwell	1987		Monthly,	eng	1987.0	2022.0	10798.0	501.0	563.0	10723.0	
9812842	The Alkaloids. Chemistry and biology	United States	Academic Press	1998		Irregular	eng	2001.0	2022.0	128.0	7.0	5.0	127.0	1.0
0370073	Allergologia et immunopathologia	Singapore	Codon Publications	1973		Bimonthly	spa	1973.0	2022.0	3262.0	131.0	127.0	1831.0	
9616296	Allergology international : official journal of the Japanese Society of Allergology	England	Elsevier	1996		Quarterly	eng	2006.0	2022.0	1505.0	97.0	121.0	1504.0	
7804028	Allergy	Denmark	Wiley-Blackwell	1978		Monthly	eng	1978.0	2022.0	10050.0	495.0	549.0	9833.0	
9603640	Allergy and asthma proceedings	United States	OceanSide Publications	1996		Bimonthly	eng	1996.0	2022.0	2472.0	108.0	98.0	2000.0	1.0
8110074	Alternatives to laboratory animals : ATLA	England	SAGE Publications	1981		Bimonthly,	eng	1985.0	2022.0	1558.0	36.0	48.0	1376.0	
9502013	Alternative therapies in health and medicine	United States	InnoVision Communications	1995		Bimonthly	eng	1995.0	2022.0	2154.0	125.0	220.0	0.0	1.0
100953980	ALTEX	Germany	Spektrum Akademischer Verlag	1994		Quarterly	eng	1988.0	2022.0	1190.0	57.0	71.0	616.0	
8704771	Alzheimer disease and associated disorders	United States	Lippincott Williams & Wilkins	1987		Quarterly	eng	1987.0	2022.0	2033.0	66.0	73.0	1719.0	
101231978	Alzheimer's & dementia : the journal of the Alzheimer's Association	United States	John Wiley & Sons, Ltd.	2005		Quarterly	eng	2005.0	2022.0	2362.0	207.0	431.0	2357.0	
101511643	Alzheimer's research & therapy	England	BioMed Central Ltd.	2009			eng	2009.0	2022.0	1312.0	203.0	181.0	1312.0	
0414670	American annals of the deaf	United States	Conference Of Educational Administration Serving The Deaf And: Convention Of American Instructors Of The Deaf	1886		Five no. a year	eng	1946.0	2022.0	2739.0	46.0	40.0	1729.0	
1272646	American family physician	United States	American Academy of General Practice.	1970		Monthly,	eng	1970.0	2022.0	13738.0	378.0	343.0	0.0	1.0
0370465	American heart journal	United States	Mosby	1925		Monthly	eng	1945.0	2022.0	24990.0	202.0	229.0	24823.0	
100970957	American Indian and Alaska native mental health research (Online)	United States	National Center for American Indian and Alaska Native Mental Health Research	1999		Three times a year	eng	2000.0	2022.0	264.0	9.0	22.0	259.0	1.0
9208821	The American journal on addictions	England	Wiley-Blackwell	1992		Bimonthly,	eng	1993.0	2022.0	1802.0	87.0	69.0	1686.0	
101082834	American journal of Alzheimer's disease and other dementias	United States	Sage Publications	2000		Eight times a year,	eng	2001.0	2022.0	1371.0	30.0	32.0	1336.0	
9114917	American journal of audiology	United States	American Speech-Language-Hearing Association	1991		Semiannual,	eng	1991.0	2022.0	1217.0	102.0	110.0	1215.0	
100898738	The American journal of bioethics : AJOB	United States	Taylor & Francis	2001		Quarterly	eng	2001.0	2022.0	5649.0	298.0	304.0	5629.0	
101770171	American journal of biological anthropology	United States	John Wiley & Sons Inc.	2022		Monthly	eng	2022.0	2022.0	4.0		4.0	4.0	
0370467	American journal of botany	United States	Wiley	1914		Monthly	eng	1946.0	2022.0	5605.0	192.0	170.0	4399.0	
0207277	The American journal of cardiology	United States	Excerpta Medica	1958		Twenty-four times a year,	eng	1958.0	2023.0	39231.0	639.0	702.0	38684.0	
100967755	American journal of cardiovascular drugs : drugs, devices, and other interventions	New Zealand	Adis, Springer International	2001		Six no. a year	eng	2001.0	2022.0	1044.0	64.0	73.0	1044.0	
101489566	The American journal of case reports	United States	International Scientific Information, Inc.	2008			eng	2009.0	2022.0	3284.0	571.0	453.0	3282.0	1.0
7901431	The American journal of Chinese medicine	Singapore	World Scientific Pub.	1979		Six no. a year,	eng	1979.0	2022.0	2773.0	98.0	107.0	2766.0	
100895290	American journal of clinical dermatology	New Zealand	Adis, Springer International	2000		Bimonthly	eng	2000.0	2022.0	1423.0	79.0	99.0	1423.0	
0100626	The American journal of clinical hypnosis	United States	Routledge	1958		Quarterly	eng	1961.0	2022.0	1825.0	23.0	39.0	1817.0	
0376027	The American journal of clinical nutrition	United States	Elsevier	1954		Monthly	eng	1954.0	2022.0	21852.0	459.0	410.0	21783.0	
8207754	American journal of clinical oncology	United States	Lippincott Williams & Wilkins	1982		Monthly,	eng	1982.0	2022.0	5012.0	104.0	86.0	4807.0	1.0
0370470	American journal of clinical pathology	England	Oxford University Press	1931		Monthly,	eng	1945.0	2022.0	18250.0	231.0	261.0	17184.0	
0364535	American journal of community psychology	England	Wiley	1973		Bimonthly	eng	1973.0	2022.0	2427.0	75.0	94.0	2405.0	
9211547	American journal of critical care : an official publication, American Association of Critical-Care Nurses	United States	American Association Of Critical-Care Nurses (AACN)	1992		Six no. a year	eng	1992.0	2022.0	2568.0	92.0	90.0	1239.0	1.0
8806701	American journal of dentistry	United States	Mosher & Linder, Inc.	1988		Six no. a year	eng	1988.0	2022.0	2514.0	60.0	47.0	0.0	1.0
7911005	The American Journal of dermatopathology	United States	Lippincott Williams & Wilkins	1979		Eight no. a year,	eng	1979.0	2022.0	6480.0	333.0	284.0	6064.0	
101291100	American journal of disaster medicine	United States	Prime National Pub. Corp.	2006		Bimonthly	eng	2006.0	2022.0	498.0	23.0	13.0	331.0	1.0
7502510	The American journal of drug and alcohol abuse	England	Informa Healthcare	1974		Six no. a year,	eng	1974.0	2022.0	2573.0	88.0	90.0	2548.0	
8309942	The American journal of emergency medicine	United States	W B Saunders	1983		Nine no. a year,	eng	1983.0	2023.0	14282.0	1264.0	893.0	14246.0	
7910653	American journal of epidemiology	United States	Oxford University Press	1965		Semimonthly	eng	1965.0	2022.0	14641.0	351.0	311.0	14530.0	
8108948	The American journal of forensic medicine and pathology	United States	Lippincott Williams & Wilkins	1980		Quarterly	eng	1980.0	2022.0	3494.0	102.0	102.0	3330.0	
0421030	The American journal of gastroenterology	United States	Wolters Kluwer Health	1954		Monthly	eng	1953.0	2022.0	22528.0	516.0	501.0	12800.0	
9309609	The American journal of geriatric psychiatry : official journal of the American Association for Geriatric Psychiatry	England	Elsevier	1993		Quarterly	eng	1993.0	2023.0	3695.0	197.0	228.0	3280.0	
9602338	American journal of health behavior	England	PNG Publications and Scientific Research Limited	1996		Bimonthly	eng	2001.0	2022.0	1628.0	87.0	47.0	1584.0	
8701680	American journal of health promotion : AJHP	United States	SAGE Publishing	1986		Eight no. a year,	eng	1986.0	2022.0	3043.0	174.0	242.0	2935.0	
9503023	American journal of health-system pharmacy : AJHP : official journal of the American Society of Health-System Pharmacists	England	Oxford University Press	1995		Semimonthly	eng	1995.0	2022.0	10950.0	398.0	483.0	10819.0	
7610369	American journal of hematology	United States	Wiley-Blackwell	1976		Monthly	eng	1976.0	2022.0	10550.0	358.0	405.0	10516.0	
9008229	The American journal of hospice & palliative care	United States	Sage Publications	1990		Monthly,	eng	1990.0	2022.0	3282.0	207.0	324.0	3238.0	
8915029	American journal of human biology : the official journal of the Human Biology Council	United States	Wiley-Blackwell	1989		Bimonthly	eng	1989.0	2022.0	3192.0	123.0	213.0	3190.0	
0370475	American journal of human genetics	United States	Cell Press	1949		Monthly,	eng	1949.0	2022.0	12177.0	199.0	182.0	6386.0	
8803676	American journal of hypertension	United States	Oxford University Press	1988		Monthly,	eng	1988.0	2022.0	7837.0	190.0	164.0	7627.0	
8101110	American journal of industrial medicine	United States	Wiley-Blackwell	1980		Twelve no. a year	eng	1980.0	2022.0	5690.0	106.0	112.0	5629.0	
8004854	American journal of infection control	United States	Mosby	1980		Ten no. a year,	eng	1980.0	2022.0	6631.0	308.0	398.0	6579.0	
101492916	American journal on intellectual and developmental disabilities	United States	American Association on Intellectual and Developmental Disabilities	2009		Bimonthly	eng	2009.0	2022.0	546.0	40.0	35.0	546.0	
8110075	American journal of kidney diseases : the official journal of the National Kidney Foundation	United States	W.B. Saunders	1981		Monthly,	eng	1981.0	2022.0	12379.0	277.0	314.0	11950.0	
7509572	American journal of law & medicine	England	Cambridge University Press	1975		Quarterly	eng	1975.0	2022.0	945.0	29.0	7.0	394.0	
9613960	The American journal of managed care	United States	Intellisphere, LLC	1995		Monthly	eng	1997.0	2022.0	4575.0	205.0	164.0	594.0	1.0
0267200	The American journal of medicine	United States	Excerpta Medica	1946		Semimonthly,	eng	1946.0	2022.0	26772.0	576.0	537.0	25762.0	
101235741	American journal of medical genetics. Part A	United States	Wiley-Blackwell	2003		28 no. per year	eng	2003.0	2022.0	10167.0	522.0	545.0	10156.0	
101235742	American journal of medical genetics. Part B, Neuropsychiatric genetics : the official publication of the International Society of Psychiatric Genetics	United States	Wiley-Blackwell	2003		Eight times a year	eng	2003.0	2022.0	2224.0	43.0	28.0	2218.0	
101235745	American journal of medical genetics. Part C, Seminars in medical genetics	United States	Wiley-Blackwell	2003		Quarterly	eng	2003.0	2022.0	946.0	81.0	49.0	946.0	
9300756	American journal of medical quality : the official journal of the American College of Medical Quality	Netherlands	Wolters Kluwer Health	1992		Bimonthly,	eng	1992.0	2022.0	1974.0	97.0	101.0	1939.0	
0370506	The American journal of the medical sciences	United States	Elsevier	1827		Monthly,	eng	1945.0	2022.0	11746.0	280.0	348.0	10504.0	
101287723	American journal of men's health	United States	Sage Publications, Inc.	2007		Bimonthly,	eng	2007.0	2022.0	1415.0	95.0	114.0	1415.0	
8109361	American journal of nephrology	Switzerland	Karger	1981		Twelve,	eng	1981.0	2022.0	4270.0	110.0	83.0	4251.0	
0372646	The American journal of nursing	United States	Lippincott Williams & Wilkins	1900		Monthly	eng	1945.0	2022.0	17072.0	312.0	290.0	6859.0	
0370476	American journal of obstetrics and gynecology	United States	Elsevier	1920		Monthly	eng	1945.0	2022.0	42305.0	543.0	801.0	40970.0	
101746609	American journal of obstetrics & gynecology MFM	United States	Elsevier Inc.	2019			eng	2019.0	2022.0	763.0	223.0	323.0	763.0	1.0
7705978	The American journal of occupational therapy : official publication of the American Occupational Therapy Association	United States	Published For The American Occupational Therapy Association By AJOT Pub. Co	1947		Bimonthly,	eng	1947.0	2022.0	6423.0	125.0	147.0	4590.0	
0370500	American journal of ophthalmology	United States	Elsevier Science	1884		Monthly	eng	1945.0	2022.0	27318.0	432.0	498.0	24757.0	
8610224	American journal of orthodontics and dentofacial orthopedics : official publication of the American Association of Orthodontists, its constituent societies, and the American Board of Orthodontics	United States	Elsevier	1986		Monthly	eng	1986.0	2022.0	9439.0	343.0	394.0	9135.0	
0400640	The American journal of orthopsychiatry	United States	American Psychological Association	1930		Bimonthly,	eng	1946.0	2022.0	5157.0	73.0	74.0	5025.0	
8000029	American journal of otolaryngology	United States	Saunders.	1979		Bimonthly	eng	1979.0	2023.0	4944.0	381.0	400.0	4932.0	
0370502	The American journal of pathology	United States	Elsevier	1925		Monthly,	eng	1925.0	2022.0	19434.0	200.0	166.0	9157.0	
8405212	American journal of perinatology	United States	Thieme-Stratton	1983		Ten no. a year	eng	1983.0	2022.0	5537.0	497.0	533.0	5508.0	
0372650	American journal of pharmaceutical education	United States	American Association of Colleges of Pharmacy	1937		Monthly,	eng	1945.0	2022.0	3595.0	145.0	220.0	3104.0	
8803677	American journal of physical medicine & rehabilitation	United States	Lippincott Williams & Wilkins	1988		Monthly,	eng	1988.0	2022.0	5129.0	281.0	325.0	4939.0	
100901225	American journal of physiology. Cell physiology	United States	American Physiological Society	1977		Twice monthly,	eng	2000.0	2022.0	6596.0	191.0	282.0	6596.0	
100901226	American journal of physiology. Endocrinology and metabolism	United States	American Physiological Society	1980		Twice monthly,	eng	1993.0	2022.0	6050.0	180.0	104.0	6050.0	
100901227	American journal of physiology. Gastrointestinal and liver physiology	United States	American Physiological Society	1980		Twice monthly,	eng	2000.0	2022.0	5527.0	167.0	108.0	5527.0	
100901228	American journal of physiology. Heart and circulatory physiology	United States	American Physiological Society	1977		Twice monthly,	eng	2000.0	2022.0	11178.0	310.0	228.0	11178.0	
100901229	American journal of physiology. Lung cellular and molecular physiology	United States	American Physiological Society	1989		Twice monthly,	eng	2000.0	2022.0	5707.0	226.0	154.0	5707.0	
100901230	American journal of physiology. Regulatory, integrative and comparative physiology	United States	American Physiological Society	1977		Twice monthly,	eng	2000.0	2022.0	7675.0	185.0	155.0	7675.0	
100901990	American journal of physiology. Renal physiology	United States	American Physiological Society	1997		Twice monthly,	eng	2000.0	2022.0	6862.0	176.0	137.0	6862.0	
8704773	American journal of preventive medicine	Netherlands	Elsevier Science	1985		Bimonthly	eng	1985.0	2022.0	7534.0	341.0	380.0	6497.0	
8108949	American journal of primatology	United States	Wiley-Blackwell	1981		Twelve no. a year	eng	1981.0	2022.0	3616.0	114.0	113.0	3615.0	
0370512	The American journal of psychiatry	United States	American Psychiatric Association	1921		Monthly,	eng	1945.0	2022.0	25524.0	173.0	155.0	24618.0	
0372630	American journal of psychoanalysis	England	Palgrave Macmillan	1941		Quarterly	eng	1946.0	2022.0	1785.0	29.0	36.0	1756.0	
0110672	American journal of psychotherapy	United States	American Psychiatric Association	1947		Quarterly	eng	1947.0	2022.0	2906.0	32.0	42.0	2903.0	
1254074	American journal of public health	United States	American Public Health Association	1971		Monthly	eng	1971.0	2022.0	20276.0	563.0	575.0	20074.0	
8912860	American journal of reproductive immunology (New York, N.Y. : 1989)	Denmark	Wiley-Blackwell	1989		Monthly	eng	1989.0	2022.0	3709.0	145.0	143.0	3671.0	
8917225	American journal of respiratory cell and molecular biology	United States	American Thoracic Society	1989		Monthly	eng	1989.0	2022.0	6523.0	198.0	234.0	6503.0	
9421642	American journal of respiratory and critical care medicine	United States	American Thoracic Society	1994		Semimonthly,	eng	1994.0	2022.0	17986.0	695.0	806.0	17926.0	
101490775	American journal of rhinology & allergy	United States	SAGE Publications	2009		Bimonthly	eng	2009.0	2023.0	1791.0	117.0	112.0	1783.0	1.0
9114726	American journal of speech-language pathology	United States	American Speech-Language-Hearing Association	1991		Four no. a year	eng	2003.0	2022.0	1498.0	201.0	201.0	1498.0	
7609541	The American journal of sports medicine	United States	Sage Publications	1976		Eight no. a year,	eng	1976.0	2022.0	10352.0	493.0	522.0	10237.0	
0370473	American journal of surgery	United States	Excerpta Medica	1905		Monthly	eng	1945.0	2022.0	25927.0	479.0	722.0	25633.0	
7707904	The American journal of surgical pathology	United States	Wolters Kluwer Health, Inc.	1977		Monthly (with special supplement in Mar.),	eng	1977.0	2022.0	8338.0	204.0	220.0	7855.0	
9441347	American journal of therapeutics	United States	Lippincott Williams & Wilkins	1994		Bimonthly,	eng	1994.0	2022.0	3466.0	161.0	129.0	3361.0	
100968638	American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons	United States	Elsevier	2001		Monthly,	eng	2001.0	2022.0	8740.0	529.0	435.0	8706.0	
0370507	The American journal of tropical medicine and hygiene	United States	American Society of Tropical Medicine and Hygiene	1952		Monthly	eng	1945.0	2022.0	19267.0	744.0	476.0	16101.0	
0375011	American journal of veterinary research	United States	American Veterinary Medical Association	1940		Monthly	eng	1945.0	2022.0	19151.0	147.0	167.0	4675.0	
2984688R	The American naturalist	United States	University of Chicago Press	1867		Monthly,	eng	1946.0	2022.0	4302.0	148.0	160.0	4301.0	
0370521	The American psychologist	United States	American Psychological Association	1946		Monthly	eng	1946.0	2022.0	4882.0	159.0	136.0	4425.0	
101233985	American Society of Clinical Oncology educational book. American Society of Clinical Oncology. Annual Meeting	United States	American Society of Clinical Oncology	19uu		Annual	eng	2011.0	2022.0	1084.0	63.0	78.0	1083.0	1.0
0370522	The American surgeon	United States	SAGE Publications in association with Southeastern Surgical Congress	1951		Monthly	eng	1951.0	2022.0	17610.0	638.0	958.0	2189.0	1.0
101649265	AMA journal of ethics	United States	American Medical Association	2015		Monthly	eng	2015.0	2022.0	1186.0	157.0	144.0	1172.0	1.0
0364220	Ambio	Sweden	Royal Swedish Academy of Sciences	1972		Eight no. a year	eng	1977.0	2023.0	2549.0	208.0	223.0	2348.0	
14730560R	Ambix	England	Taylor & Francis	1937		Four no. a year,	eng	1948.0	2022.0	445.0	22.0	17.0	434.0	
101209213	AMIA ... Annual Symposium proceedings. AMIA Symposium	United States	American Medical Informatics Association	2003		Annual	eng	2003.0	2022.0	4442.0	115.0	49.0	2.0	1.0
9200312	Amino acids	Austria	Springer-Verlag	1991		Monthly,	eng	1991.0	2022.0	4550.0	163.0	139.0	4536.0	
9433802	Amyloid : the international journal of experimental and clinical investigation : the official journal of the International Society of Amyloidosis	England	Taylor & Francis	1994		Quarterly	eng	1998.0	2022.0	1366.0	47.0	66.0	1334.0	
101587185	Amyotrophic lateral sclerosis & frontotemporal degeneration	England	Taylor & Francis	2013		Eight no. a year	eng	2013.0	2022.0	1124.0	102.0	128.0	1124.0	
