NlmUniqueID	embargo	license	conditions	article_version	sherpa_created	sherpa_last_modified	sherpa_id	embargo_published_version	embargo_accepted_version
101734172	0	cc_by	Copy of License must accompany any deposit. ; Published source must be acknowledged ; Must link to publisher version with DOI	published	2018-09-04 14:10:58	2022-07-05 09:37:32	35191	0.0	
101664569	0	cc_by	Hosting site must incorporate publisher-supplied amendments or retractions issued ; Published source must be acknowledged ; Must link to published article with DOI	published	2016-03-21 11:40:20	2022-07-06 10:32:57	31051	0.0	
101664569	0		Published source must be acknowledged ; Must link to published article with DOI	accepted	2016-03-21 11:40:20	2022-07-06 10:32:57	31051		0.0
100911021	12		Set statement to accompany deposit ; Published source must be acknowledged with citation	accepted	2010-08-11 09:55:46	2022-06-30 10:44:38	8707		12.0
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
100911021	0	cc_by	Published source must be acknowledged with citation	published	2010-08-11 09:55:46	2022-06-30 10:44:38	8707	0.0	
8611864	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-16 13:21:12	2022-09-01 07:50:17	16365		12.0
101590593	0		Must acknowledge published source and copyright ; Set statement to accompany (see policy) ; Must not be updated or replaced with article of record unless author pays for Open Access	accepted	2020-07-16 09:06:25	2022-06-29 09:53:34	37035		0.0
101590593	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2020-07-16 09:06:25	2022-06-29 09:53:34	37035		0.0
101590593	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2020-07-16 09:06:25	2022-06-29 09:53:34	37035		0.0
101590593	0	cc_by	Publisher copyright and source must be acknowledged	accepted	2020-07-16 09:06:25	2022-06-29 09:53:34	37035		0.0
9707469	12		Published source must be acknowledged ; Must link to publisher version with DOI ; Set phrase to accompany archived copy	accepted	2010-07-01 16:47:46	2022-04-21 12:15:20	193		12.0
7701756	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2010-09-15 13:47:52	2023-01-05 14:55:40	16219		12.0
101146510	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-08-27 13:17:37	2023-01-16 12:51:56	12171		12.0
101146510	12	cc_by_nc_nd	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-08-27 13:17:37	2023-01-16 12:51:56	12171		12.0
101146510	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-08-27 13:17:37	2023-01-16 12:51:56	12171	0.0	
101255062	0	cc_by_nc_sa	Published source must be acknowledged	accepted	2010-07-19 10:58:54	2022-04-21 10:24:30	1910		0.0
101255062	0	cc_by_nc_sa	Published source must be acknowledged with citation	published	2010-07-19 10:58:54	2022-04-21 10:24:30	1910	0.0	
101520860	0	cc_by	Published source must be acknowledged with citation	accepted	2011-03-10 15:51:16	2022-09-30 12:44:17	19569		0.0
101520860	0	cc_by	Published source must be acknowledged with citation	published	2011-03-10 15:51:16	2022-09-30 12:44:17	19569	0.0	
0375655	12		Published source must be acknowledged ; Must link to publisher version with DOI ; Set phrase to accompany archived copy	accepted	2010-07-15 15:48:43	2022-07-25 15:26:19	1334		12.0
101128963	12	cc_by_nc_nd	Must link to publisher version with DOI	accepted	2010-08-19 14:01:27	2022-08-18 08:03:54	10457		12.0
7502265	12		Publisher source must be acknowledged with citation ; Must link to publisher version with set statement (see policy) and DOI	accepted	2010-09-06 11:59:28	2023-01-11 10:47:10	13815		12.0
101508617	0	cc_by	Published source must be acknowledged	published	2013-10-10 16:44:45	2022-09-30 14:23:05	25549	0.0	
101130839	0	cc_by	Hosting site must incorporate publisher-supplied amendments or retractions issued ; Published source must be acknowledged ; Must link to published article with DOI	published	2010-07-01 15:30:39	2022-12-23 10:50:07	80	0.0	
101130839	0		Published source must be acknowledged ; Must link to published article with DOI	accepted	2010-07-01 15:30:39	2022-12-23 10:50:07	80		0.0
101132995	12	bespoke_license	Published source must be acknowledged ; Must link to publisher version with DOI ; Post-prints are subject to Springer Nature re-use terms	accepted	2014-08-27 13:27:00	2023-01-05 14:55:59	27957		12.0
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc_nd	Recommended to link to publisher version ; Publisher copyright and source must be acknowledged with citation ; Article will be automatically deposited in subject-based repositories	published	2010-07-15 10:12:46	2022-07-22 10:52:31	1008	0.0	
9808210	0	cc_by_nc	Published source must be acknowledged with citation ; Recommended to link to published article with DOI ; Set statement to accompany deposit	accepted	2010-07-15 10:12:46	2022-07-22 10:52:31	1008		0.0
9808210	0	cc_by_nc_nd	Published source must be acknowledged with citation ; Recommended to link to published article with DOI ; Set statement to accompany deposit	accepted	2010-07-15 10:12:46	2022-07-22 10:52:31	1008		0.0
9808210	0	cc_by_nc	Published source must be acknowledged with citation ; Recommended to link to published article with DOI ; Set statement to accompany deposit	accepted	2010-07-15 10:12:46	2022-07-22 10:52:31	1008		0.0
9808210	0	cc_by_nc_nd	Published source must be acknowledged with citation ; Recommended to link to published article with DOI ; Set statement to accompany deposit	accepted	2010-07-15 10:12:46	2022-07-22 10:52:31	1008		0.0
9705773	12	cc_by_nc	Published source must be acknowledged ; Must link to publisher version ; Set statements to accompany deposits (see policy) ; The publisher will deposit in on behalf of authors to a designated institutional repository, where a deposit agreement exists with the repository	accepted	2010-07-28 14:25:45	2022-07-25 13:14:41	4914		12.0
