NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN
9605506	Adicciones	Adicciones	Spain	Palma de Mallorca	Socidrogalcohol	1989		Quarterly		0214-4840	0214-4840	eng	N	2007.0	Y	Y	IM	http://www.adicciones.es/index.php/adicciones/issue/archive	Y	0214-4840
101567863	Adipocyte	Adipocyte	United States	Philadelphia, PA	Taylor & Francis	2012		Quarterly	2162-397X	2162-3945	2162-3945	eng	N	2016.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/1988/	Y	2162-397X
8914574	Administration and policy in mental health	Adm Policy Ment Health	United States	Secaucus, NJ	Springer	1988		Bimonthly,	1573-3289	0894-587X	0894-587X	eng	N	1997.0	Y	Y	IM	https://link.springer.com/journal/10488	Y	1573-3289
0407712	Advances in anatomy, embryology, and cell biology	Adv Anat Embryol Cell Biol	Germany	Berlin	Springer Verlag	1973		Irregular		0301-5556	0301-5556	eng	N	1965.0	Y	Y	IM	https://link.springer.com/bookseries/102	Y	0301-5556
9435676	Advances in anatomic pathology	Adv Anat Pathol	United States	Hagerstown, MD	Lippincott Williams & Wilkins	1994		Bimonthly	1533-4031	1072-4109	1072-4109	eng	N	1998.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00125480-000000000-00000	Y	1533-4031
8409340	Advances in anesthesia	Adv Anesth	United States	St Louis Mo	Elsevier Mosby	1984		Annual	1878-0415	0737-6146	0737-6146	eng	N	2017.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/07376146	Y	1878-0415
0370413	Advances in applied microbiology	Adv Appl Microbiol	United States	San Diego, Calif.	Academic Press	1959		Annual		0065-2164	0065-2164	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00652164	Y	0065-2164
8307733	Advances in biochemical engineering/biotechnology	Adv Biochem Eng Biotechnol	Germany	Heidelberg	Springer Verlag	1983		Irregular	1616-8542	0724-6145	0724-6145	eng	N	1983.0	Y	N	IM		Y	1616-8542
101775319	Advanced biology	Adv Biol (Weinh)	Germany	Weinheim, Germany	Wiley-VCH GmbH	2021		Monthly	2701-0198		2701-0198	eng	Y	2021.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/23667478	Y	2701-0198
101572336	Advances in biological regulation	Adv Biol Regul	England	Oxford	Elsevier	2012		Three no. a year	2212-4934	2212-4926	2212-4926	eng	Y	2012.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/22124926	Y	2212-4934
0370416	Advances in cancer research	Adv Cancer Res	United States	Amsterdam	Elsevier	1953		Annual	2162-5557	0065-230X	0065-230X	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/bookseries/advances-in-cancer-research	Y	2162-5557
0240537	Advances in carbohydrate chemistry and biochemistry	Adv Carbohydr Chem Biochem	Netherlands	Amsterdam	Elsevier	1969		Annual	2162-5530	0065-2318	0065-2318	eng	N	1969.0	Y	Y	IM	https://www.sciencedirect.com/bookseries/advances-in-carbohydrate-chemistry-and-biochemistry	Y	2162-5530
0270063	Advances in cardiology	Adv Cardiol	Switzerland	Basel ;	Karger	1970		Irregular	1662-2839	0065-2326	0065-2326	eng	N	1970.0	Y	Y	IM	http://www.karger.com/adcar	Y	1662-2839
0370417	Advances in child development and behavior	Adv Child Dev Behav	United States	New York Ny	Academic Press	1963		Irregular		0065-2407	0065-2407	eng	N	1970.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00652407	Y	0065-2407
2985173R	Advances in clinical chemistry	Adv Clin Chem	United States	New York, Ny	Academic Press	1958		Irregular	2162-9471	0065-2423	0065-2423	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00652423	Y	2162-9471
101138582	Advances in clinical and experimental medicine : official organ Wroclaw Medical University	Adv Clin Exp Med	Poland	Wroclaw, Poland	The University	1998		Bimonthly,		1899-5276	1899-5276	eng	N	2012.0	Y	N	IM		Y	1899-5276
8706645	Advances in colloid and interface science	Adv Colloid Interface Sci	Netherlands	Amsterdam, The Netherlands	Elsevier	1967		Sixteen no. a year	1873-3727	0001-8686	0001-8686	eng	N	1986.0	Y	Y	IM	https://www.sciencedirect.com/journal/advances-in-colloid-and-interface-science	Y	1873-3727
8802131	Advances in dental research	Adv Dent Res	United States	Thousand Oaks, California	Sage	1987		Irregular	1544-0737	0895-9374	0895-9374	eng	N	1987.0	Y	Y	D	https://journals.sagepub.com/home/adr	Y	1544-0737
8710523	Advanced drug delivery reviews	Adv Drug Deliv Rev	Netherlands	Amsterdam	Elsevier Science Publishers, B.V.	1987		Twelve no. a year,	1872-8294	0169-409X	0169-409X	eng	N	2000.0	Y	Y	IM	https://www.sciencedirect.com/journal/advanced-drug-delivery-reviews	Y	1872-8294
101285075	Advanced emergency nursing journal	Adv Emerg Nurs J	United States	Philadelphia, Pa.	Lippincott Williams & Wilkins	2006		Quarterly	1931-4493	1931-4485	1931-4485	eng	N	2009.0	Y	Y	IM	http://gateway.ovid.com/ovidweb.cgi?T=JS&MODE=ovid&NEWS=n&PAGE=toc&D=ovft&AN=01261775-000000000-00000	Y	1931-4493
0121103	Advances in experimental medicine and biology	Adv Exp Med Biol	United States	New York	Kluwer Academic/Plenum Publishers	1967		Irregular	2214-8019	0065-2598	0065-2598	eng	N	1971.0	Y	N	IM		Y	2214-8019
9001271	Advances in food and nutrition research	Adv Food Nutr Res	United States	San Diego	Academic Press	1989		Annual		1043-4526	1043-4526	eng	N	1989.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/10434526	Y	1043-4526
0370421	Advances in genetics	Adv Genet	United States	New York	Academic Press	1947		Annual		0065-2660	0065-2660	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00652660	Y	0065-2660
100971443	Advances in gerontology = Uspekhi gerontologii	Adv Gerontol	Russia (Federation)	Sankt-Peterburg	Ėskulap	19uu				1561-9125	1561-9125	eng	N	2001.0	Y	N	IM		Y	1561-9125
101090746	Advances in health care management	Adv Health Care Manag	Netherlands	Bingley, UK	Emerald	2000		Annual		1474-8231	1474-8231	eng	N	2011.0	Y	N	IM		Y	1474-8231
9612021	Advances in health sciences education : theory and practice	Adv Health Sci Educ Theory Pract	Netherlands	[Dordrecht]	Springer Netherlands	1996		Five no. a year,	1573-1677	1382-4996	1382-4996	eng	N	2001.0	Y	Y	IM	https://link.springer.com/journal/10459	Y	1573-1677
101581613	Advanced healthcare materials	Adv Healthc Mater	Germany	Weinheim	Wiley-VCH	2012		Bimonthly	2192-2659	2192-2640	2192-2640	eng	N	2012.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)2192-2659	Y	2192-2659
0370425	Advances in immunology	Adv Immunol	United States	New York, NY	Academic Press	1961		Annual	1557-8445	0065-2776	0065-2776	eng	N	1966.0	Y	Y	IM	https://www.sciencedirect.com/bookseries/advances-in-immunology	Y	1557-8445
9918523075306676	Advances in kidney disease and health	Adv Kidney Dis Health	United States	[New York]	Elsevier Inc.	2023		Bimonthly	2949-8139	2949-8147	2949-8139	eng	Y	2023.0	Y	Y	IM	https://www.sciencedirect.com/journal/advances-in-kidney-disease-and-health	Y	2949-8139
100960029	Advances in life course research	Adv Life Course Res	Netherlands	Amsterdam	Elsevier	2000		Quarterly,	1879-6974	1569-4909	1569-4909	eng	N	2013.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/10402608	Y	1879-6974
0370431	Advances in marine biology	Adv Mar Biol	United States	New York Ny	Academic Press	1963		Annual	2162-5875	0065-2881	0065-2881	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00652881	Y	2162-5875
9885358	Advanced materials (Deerfield Beach, Fla.)	Adv Mater	Germany	Weinheim	Wiley-VCH	1989		Semimonthly,	1521-4095	0935-9648	0935-9648	eng	N	2010.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1521-4095	Y	1521-4095
101276222	Advances in medical sciences	Adv Med Sci	Netherlands	Amsterdam	Elsevier	2006		Two times a year,	1898-4002	1896-1126	1896-1126	eng	Y	2006.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18961126	Y	1898-4002
0117147	Advances in microbial physiology	Adv Microb Physiol	England	London, New York	Academic Press.	1967		Annual	2162-5468	0065-2911	0065-2911	eng	N	1971.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00652911	Y	2162-5468
9813115	Advances in mind-body medicine	Adv Mind Body Med	United States	Aliso Viejo, CA	InnoVision Communications	1998		Quarterly	1532-1843	1470-3556	1470-3556	eng	N	1999.0	Y	N	IM		Y	1532-1843
101125644	Advances in neonatal care : official journal of the National Association of Neonatal Nurses	Adv Neonatal Care	United States	Philadelphia	Wolters Kluwer Health/Lippincott Williams & Wilkins	2001		Bimonthly	1536-0911	1536-0903	1536-0903	eng	N	2001.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00149525-000000000-00000	Y	1536-0911
101571545	Advances in neurobiology	Adv Neurobiol	United States	New York	Springer	2011				2190-5215		eng	N	2014.0	Y	N	IM		Y	2190-5215
101540874	Advances in nutrition (Bethesda, Md.)	Adv Nutr	United States	[New York, NY]	Elsevier	2010		Bimonthly	2156-5376	2161-8313	2161-8313	eng	N	2010.0	Y	Y	IM	https://academic.oup.com/advances	Y	2156-5376
0242534	Advances in oto-rhino-laryngology	Adv Otorhinolaryngol	Switzerland	Basel	Karger	1969		Irregular	1662-2847	0065-3071	0065-3071	eng	N	1970.0	Y	Y	IM	http://www.karger.com/adorl	Y	1662-2847
0370435	Advances in parasitology	Adv Parasitol	England	London	Academic Press	1963		Annual	2163-6079	0065-308X	0065-308X	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/0065308X	Y	2163-6079
0370436	Advances in pediatrics	Adv Pediatr	United States	Chicago Il	Mosby	1942		Annual	1878-1926	0065-3101	0065-3101	eng	N	1966.0	Y	Y	IM	https://www.sciencedirect.com/journal/advances-in-pediatrics	Y	1878-1926
9015397	Advances in pharmacology (San Diego, Calif.)	Adv Pharmacol	United States	New York Ny	Academic Press	1990		Irregular	1557-8925	1054-3589	1054-3589	eng	N	1990.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/10543589	Y	1557-8925
100913944	Advances in physiology education	Adv Physiol Educ	United States	Bethesda, MD	American Physiological Society	1989		Annual,	1522-1229	1043-4046	1043-4046	eng	N	2000.0	Y	Y	IM	http://advan.physiology.org/	Y	1522-1229
101497281	Advances in protein chemistry and structural biology	Adv Protein Chem Struct Biol	Netherlands	Amsterdam	Elsevier	2008		Irregular	1876-1631	1876-1623	1876-1623	eng	Y	2008.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/18761623	Y	1876-1631
0101303	Advances in psychosomatic medicine	Adv Psychosom Med	Switzerland	Basel, New York	Karger.	1967		Irregular	1662-2855	0065-3268	0065-3268	eng	N	1967.0	Y	Y	IM	http://www.karger.com/BookSeries/Home/223875	Y	1662-2855
101697329	Advances in respiratory medicine	Adv Respir Med	Switzerland	Basel, Switzerland	MDPI	2016		Bimonthly	2543-6031	2451-4934	2451-4934	eng	Y	2016.0	Y	Y	IM	http://www.pneumonologia.viamedica.pl/	Y	2543-6031
101734172	Advances in rheumatology (London, England)	Adv Rheumatol	England	[London]	BioMed Central	2018			2523-3106		2523-3106	eng	Y	2018.0	Y	Y	IM	https://link.springer.com/journal/volumesAndIssues/42358	Y	2523-3106
101664569	Advanced science (Weinheim, Baden-Württemberg, Germany)	Adv Sci (Weinh)	Germany	Weinheim	WILEY-VCH	2014			2198-3844		2198-3844	eng	N	2021.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/21983844	Y	2198-3844
100911021	Advances in skin & wound care	Adv Skin Wound Care	United States	[Philadelphia, Pa.?]	Lippincott Williams & Wilkins	2000		Nine no. a year,	1538-8654	1527-7941	1527-7941	eng	Y	2000.0	Y	Y	N	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00129334-000000000-00000	Y	1538-8654
0045335	Advances in surgery	Adv Surg	United States	Philadelphia	Elsevier	1965		Annual	1878-0555	0065-3411	0065-3411	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00653411	Y	1878-0555
7501064	Advances and technical standards in neurosurgery	Adv Tech Stand Neurosurg	United States	New York	Springer-Verlag.	1974		Irregular,		0095-4829	0095-4829	eng	N	1984.0	Y	N	IM		Y	0095-4829
8611864	Advances in therapy	Adv Ther	United States	New York : Springer Healthcare Communications, 2008-	Health Communications Inc.	1984		Monthly,	1865-8652	0741-238X	0741-238X	eng	N	1990.0	Y	Y	T	http://link.springer.com/journal/volumesAndIssues/12325	Y	1865-8652
0370441	Advances in virus research	Adv Virus Res	United States	New York, NY	Academic Press	1953		Irregular	1557-8399	0065-3527	0065-3527	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/bookseries/00653527	Y	1557-8399
101590593	Advances in wound care	Adv Wound Care (New Rochelle)	United States	New Rochelle, N.Y.	Mary Ann Liebert, Inc.	2011		Ten no. a year,	2162-1934	2162-1918	2162-1918	eng	N	2020.0	Y		IM	http://www.liebertpub.com/wound	Y	2162-1934
101654770	Aerospace medicine and human performance	Aerosp Med Hum Perform	United States	Alexandria, VA	Aerospace Medical Association	2015		Monthly	2375-6322	2375-6314	2375-6314	eng	Y	2015.0	Y	Y	IM	http://www.ingentaconnect.com/content/asma/amhp	Y	2375-6322
9707469	Aesthetic surgery journal	Aesthet Surg J	England	Oxford	Oxford University Press	1997		Eight no. a year,	1527-330X	1090-820X	1090-820X	eng	N	2008.0	Y	Y	IM	https://academic.oup.com/asj	Y	1527-330X
7701756	Aesthetic plastic surgery	Aesthetic Plast Surg	United States	New York	Springer-Verlag.	1976		Six no. a year	1432-5241	0364-216X	0364-216X	eng	N	1981.0	Y	Y	IM	https://link.springer.com/journal/266	Y	1432-5241
101149451	African health sciences	Afr Health Sci	Uganda	Kampala, Uganda	Faculty of Medicine, Makerere University	2001		Four no. a year,	1729-0503	1680-6905	1680-6905	eng	N	2001.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/378/	Y	1729-0503
101146510	African journal of AIDS research : AJAR	Afr J AIDS Res	South Africa	Grahamstown, South Africa ;	NISC	2002		Two no. a year	1727-9445	1608-5906	1608-5906	eng	N	2014.0	Y	Y	IM	http://www.tandfonline.com/openurl?genre=journal&eissn=1727-9445	Y	1727-9445
101255062	African journal of paediatric surgery : AJPS	Afr J Paediatr Surg	India	Mumbai	Medknow Publications	2004		Quarterly,	0974-5998	0189-6725	0974-5998	eng	N	2009.0	Y	Y	IM	http://www.afrjpaedsurg.org/	Y	0974-5998
101520860	African journal of primary health care & family medicine	Afr J Prim Health Care Fam Med	South Africa	Tygervalley, South Africa	OpenJournals Pub.	2009			2071-2936	2071-2928	2071-2928	eng	N	2014.0	Y	Y	IM	http://www.phcfm.org/index.php/phcfm/issue/archive	Y	2071-2936
9712263	African journal of reproductive health	Afr J Reprod Health	Nigeria	Benin City, Edo State, Nigeria	Women's Health and Action Research Centre	1997		Four no. a year,		1118-4841	1118-4841	eng	N	1997.0	Y	Y	IM	https://www.ajrh.info/index.php/ajrh	Y	1118-4841
0375655	Age and ageing	Age Ageing	England	Oxford	Oxford University Press	1972		Bimonthly	1468-2834	0002-0729	0002-0729	eng	N	1972.0	Y	Y	IM	http://ageing.oxfordjournals.org/content/by/year	Y	1468-2834
101128963	Ageing research reviews	Ageing Res Rev	England	Oxford, UK	Elsevier Science	2002		Four no. a year	1872-9649	1568-1637	1568-1637	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/15681637	Y	1872-9649
7502265	Aggressive behavior	Aggress Behav	United States	Hoboken, N.J.	Wiley-Liss	1974		Bimonthly	1098-2337	0096-140X	0096-140X	eng	N	2007.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1098-2337	Y	1098-2337
101508617	Aging	Aging (Albany NY)	United States	Albany, NY	Impact Journals, LLC	2008		Bimonthly	1945-4589		1945-4589	eng	N	2009.0	Y	Y	IM	http://www.impactaging.com/archive	Y	1945-4589
101130839	Aging cell	Aging Cell	England	Oxford, UK	Wiley-Blackwell	2002		Bimonthly	1474-9726	1474-9718	1474-9718	eng	N	2002.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1474-9726	Y	1474-9726
101132995	Aging clinical and experimental research	Aging Clin Exp Res	Germany	Berlin	Springer	2002		Bimonthly	1720-8319	1594-0667	1594-0667	eng	Y	2002.0	Y	Y	IM	https://link.springer.com/journal/40520	Y	1720-8319
9808210	The aging male : the official journal of the International Society for the Study of the Aging Male	Aging Male	England	Abingdon, Oxford	Taylor & Francis	1998		Quarterly	1473-0790	1368-5538	1368-5538	eng	N	2002.0	Y	Y	IM	http://www.tandfonline.com/loi/itam20	Y	1473-0790
9705773	Aging & mental health	Aging Ment Health	England	Abingdon	Routledge	1997		Eight no. a year,	1364-6915	1360-7863	1360-7863	eng	N	2001.0	Y	Y	IM	http://www.tandfonline.com/loi/camh20	Y	1364-6915
9426197	Aǧrı : Ağrı (Algoloji) Derneği'nin Yayın organıdır = The journal of the Turkish Society of Algology	Agri	Turkey	İstanbul	Türk Algoloji (Aǧrı) Derneği	1989		Four no. a year	2458-9446	1300-0012	1300-0012	eng	N	2004.0	Y	Y	IM	http://www.agridergisi.com/jvi.aspx?pdir=agri&plng=eng&list=pub	Y	2458-9446
8710219	AIDS (London, England)	AIDS	England	London, England	Lippincott Williams & Wilkins	1987		Eighteen no. a year,	1473-5571	0269-9370	0269-9370	eng	N	1987.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=00002030-000000000-00000	Y	1473-5571
9712133	AIDS and behavior	AIDS Behav	United States	New York, NY	Springer Science + Business Media	1997		9 no. a year,	1573-3254	1090-7165	1090-7165	eng	N	2003.0	Y	Y	IM	https://link.springer.com/journal/10461	Y	1573-3254
8915313	AIDS care	AIDS Care	England	London	Informa Healthcare	1989		Ten no. a year	1360-0451	0954-0121	0954-0121	eng	N	1989.0	Y	Y	IM	http://www.tandfonline.com/loi/caic20	Y	1360-0451
9002873	AIDS education and prevention : official publication of the International Society for AIDS Education	AIDS Educ Prev	United States	[New York, NY	Guilford Publications	1989		Bimonthly	1943-2755	0899-9546	0899-9546	eng	N	1989.0	Y	Y	IM	http://guilfordjournals.com/loi/aeap	Y	1943-2755
9607225	AIDS patient care and STDs	AIDS Patient Care STDS	United States	Larchmont, NY	Mary Ann Liebert, Inc.	1996		Monthly,	1557-7449	1087-2914	1087-2914	eng	N	2005.0	Y	Y	IM	https://home.liebertpub.com/publications/aids-patient-care-and-stds/1	Y	1557-7449
8709376	AIDS research and human retroviruses	AIDS Res Hum Retroviruses	United States	Larchmont, NY	Mary Ann Liebert	1987		Eighteen no. a year	1931-8405	0889-2229	0889-2229	eng	N	1987.0	Y	Y	IM	http://online.liebertpub.com/loi/aid	Y	1931-8405
101237921	AIDS research and therapy	AIDS Res Ther	England	[London]	BioMed Central	2004			1742-6405		1742-6405	eng	N	2016.0	Y	Y	IM	http://aidsrestherapy.biomedcentral.com/	Y	1742-6405
101134876	AIDS reviews	AIDS Rev	Spain	Barcelona, Spain	Permanyer Publications	1999		Quarterly	1698-6997	1139-6121	1139-6121	eng	N	2002.0	Y	Y	IM	http://www.aidsreviews.com	Y	1698-6997
9312325	Air medical journal	Air Med J	United States	St Louis, MO	Mosby	1993		Bimonthly,	1532-6497	1067-991X	1067-991X	eng	Y	1993.0	Y	Y	H	http://www.sciencedirect.com/science/journal/1067991X	Y	1532-6497
8003708	AJNR. American journal of neuroradiology	AJNR Am J Neuroradiol	United States	Oak Brook, IL	American Society of Neuroradiology	1980		Ten no. a year	1936-959X	0195-6108	0195-6108	eng	N	1980.0	Y	Y	IM	http://www.ajnr.org/content/by/year	Y	1936-959X
101631047	AJOB empirical bioethics	AJOB Empir Bioeth	United States	Philadelphia, PA	Taylor & Francis Group, 2014-	2014		Four issues per year	2329-4523	2329-4515	2329-4515	eng	N	2017.0	Y	Y	IM	http://www.tandfonline.com/loi/uabr20	Y	2329-4523
101518076	AJOB neuroscience	AJOB Neurosci	United States	Philadelphia, Pa.	Taylor & Francis	2010		Quarterly	2150-7759	2150-7740	2150-7759	eng	N	2019.0	Y	Y	IM	https://tandfonline.com/loi/uabn20	Y	2150-7759
7708173	AJR. American journal of roentgenology	AJR Am J Roentgenol	United States	Leesburg, VA	American Roentgen Ray Society	1976		Monthly	1546-3141	0361-803X	0361-803X	eng	N	1976.0	Y	Y	IM	http://www.ajronline.org/loi/ajr	Y	1546-3141
0421406	Aktuelle Urologie	Aktuelle Urol	Germany	Stuttgart	Thieme	1974		Six no. a year,	1438-8820	0001-7868	0001-7868	ger	N	2003.0	Y	Y	IM	https://www.thieme-connect.de/products/ejournals/journal/10.1055/s-00000007	Y	1438-8820
8502311	Alcohol (Fayetteville, N.Y.)	Alcohol	United States	New York Ny	Elsevier Science	1984		Nine no. a year,	1873-6823	0741-8329	0741-8329	eng	N	1984.0	Y	Y	IM	https://www.sciencedirect.com/journal/alcohol	Y	1873-6823
8310684	Alcohol and alcoholism (Oxford, Oxfordshire)	Alcohol Alcohol	England	Oxford	Oxford University Press	1983		Bimonthly	1464-3502	0735-0414	0735-0414	eng	N	1984.0	Y	Y	IM	https://academic.oup.com/alcalc	Y	1464-3502
8804836	Alcohol and alcoholism (Oxford, Oxfordshire). Supplement	Alcohol Alcohol Suppl	England	Oxford	Oxford University Press	1987		Irregular		1358-6173	1358-6173	eng	N	1987.0	Y	Y	IM	https://academic.oup.com/alcalc/	Y	1358-6173
7707242	Alcoholism, clinical and experimental research	Alcohol Clin Exp Res	England	Oxford, UK	Wiley-Blackwell	1977		Monthly,	1530-0277	0145-6008	0145-6008	eng	N	1977.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1530-0277	Y	1530-0277
