NlmUniqueID	MeshHeading	
0061573	Ophthalmology	
8502311	Alcoholism	
8502311	Ethanol	
8310684	Alcoholism	
8310684	Ethanol	
8804836	Alcoholism	
7707242	Alcoholism	
8601074	Alcoholism	
8601074	Substance-Related Disorders	
0365245	Alcoholism	
14720310R	Alcoholism	
101594475	Alcohol Drinking	
101594475	Alcoholic Beverages	
101594475	Alcoholism	
100900708	Alcohol Drinking	
100900708	Alcoholic Beverages	
100900708	Alcoholism	
0140326	Allergy and Immunology	
0140326	Hypersensitivity	
9426498	Dentistry	
14720440R	General Surgery	
14720440R	Medicine	
0370460	Egypt	
0370460	Medicine	
14720550R	Medicine	
8707234	Digestive System Diseases	
8707234	Pharmacology	
8707234	Therapeutics	
0064233	Diet	
0064233	Nutritional Physiological Phenomena	
9812842	Alkaloids	
0313664	Allergy and Immunology	
0313664	Asthma	
0313664	Hypersensitivity	
0370461	Asthma	
0370461	Hypersensitivity	
0314702	Allergy and Immunology	
0314702	Hypersensitivity	
0245775	Allergy and Immunology	
0245775	Hypersensitivity	
0370073	Allergy and Immunology	
0370073	Hypersensitivity	
9616296	Allergy and Immunology	
9616296	Hypersensitivity	
7804028	Hypersensitivity	
9603640	Allergy and Immunology	
9603640	Asthma	
9603640	Hypersensitivity	
9603640	United States	
8902396	Allergy and Immunology	
8902396	Hypersensitivity	
0370462	Homeopathy	
7806480	Allied Health Personnel	
7806480	Behavioral Sciences	
7806480	Health Occupations	
14730480R	Dentistry	
22440520R	Alaska	
22440520R	Public Health	
9715340	Alaska	
9715340	Health Status Indicators	
9715340	Vital Statistics	
100883278	Alberta	
100883278	Nursing	
100883278	Societies, Nursing	
1307126	Geriatrics	
1307126	Growth	
8110074	Animals, Laboratory	
8110074	Research	
9705340	Complementary Therapies	
9502013	Complementary Therapies	
100953980	Animal Testing Alternatives	
100953980	Animal Welfare	
7706527	Education, Nursing	
7706527	Nursing	
7706527	Societies, Nursing	
0042365	Nursing	
0042365	Societies	
7604908	Dentistry	
7604908	Schools, Dental	
7604908	United States	
21430160R	Dentistry	
0154405	Medicine	
7705977	Education, Nursing	
7705977	Nursing	
7705977	Societies, Nursing	
8504267	Nursing	
8504267	Societies	
8704771	Alzheimer Disease	
101231978	Alzheimer Disease	
101231978	Dementia	
101511643	Alzheimer Disease	
0414670	Deafness	
14740240R	Archives	
0370464	Rehabilitation	
7501070	Occupational Health Nursing	
0055030	Social Sciences	
8804377	Biotechnology	
8804377	Equipment and Supplies	
8804377	Laboratories	
0370463	Medicine	
0370463	Therapeutics	
8903666	Clinical Laboratory Techniques	
8903666	Equipment and Supplies	
8102266	Medicine	
0135256	Disabled Persons	
0135256	Rehabilitation	
7809986	Drug Industry	
7809986	Pharmacy	
14810500R	Economics	
7703832	Education	
7703832	United States	
1272646	Family Practice	
1272646	Medicine	
1273362	Family Practice	
1273362	Medicine	
101156064	Cardiology	
101156064	Hospitals, Special	
101156064	Thoracic Surgery	
0370465	Blood Circulation	
0370465	Cardiology	
8801250	Technology	
01210290R	History	
0370466	Psychoanalytic Interpretation	
0371160	Occupational Medicine	
14811020R	Occupational Health	
8909511	Alaska	
8909511	Indians, North American	
8909511	Inuits	
8909511	Mental Health	
8909511	United States	
100970957	Alaska	
100970957	Indians, North American	
100970957	Inuits	
100970957	Mental Health	
100970957	United States	
9314637	Alaska	
9314637	Indians, North American	
9314637	Inuit	
9314637	Inuits	
9314637	Mental Health	
9314637	United States	
0367526	Acupuncture Therapy	
9208821	Behavior, Addictive	
9208821	Substance-Related Disorders	
101082834	Alzheimer Disease	
101082834	Dementia	
0376312	Anatomy	
9504685	Anesthesia	
9504685	Anesthesiology	
0237447	Art Therapy	
9114917	Audiology	
9114917	Hearing Aids	
9114917	Hearing Disorders	
100898738	Bioethics	
101770171	Anthropology, Physical	
101770171	Biological Phenomena	
0370467	Botany	
8706659	Angiocardiography	
8706659	Echocardiography	
8706659	Heart	
8706659	Magnetic Resonance Spectroscopy	
8706659	Radionuclide Imaging	
0207277	Cardiology	
100967755	Cardiology	
100967755	Cardiovascular Agents	
100967755	Cardiovascular Diseases	
100967755	Heart Diseases	
8702438	Cardiovascular Diseases	
101489566	Clinical Medicine	
7901431	Acupuncture Therapy	
7901431	Herbal Medicine	
7901431	Medicine, East Asian Traditional	
0354717	Acupuncture Therapy	
0354717	China	
0354717	Medicine	
0354717	Medicine, East Asian Traditional	
100895290	Cosmetic Techniques	
100895290	Dermatologic Agents	
100895290	Skin Diseases	
0100626	Hypnosis	
0376027	Nutritional Physiological Phenomena	
8207754	Neoplasms	
0370470	Clinical Laboratory Techniques	
0370470	Pathology	
0364535	Community Mental Health Services	
0364535	Community Psychiatry	
9100472	Dermatitis, Contact	
9211547	Critical Care	
9211547	Nursing	
9211547	Nursing Care	
8806701	Dentistry	
7911005	Skin Diseases	
0404011	Gastroenterology	
0404011	Nutritional Physiological Phenomena	
0370471	Pediatrics	
9814246	Pediatrics	
101291100	Disaster Medicine	
7502510	Alcoholism	
7502510	Substance-Related Disorders	
14820160R	Economics	
14820160R	Sociology	
0370504	Electroencephalography	
9607038	Electrodiagnosis	
9607038	Electroencephalography	
9607038	Nervous System Diseases	
8309942	Emergency Medicine	
7910653	Epidemiology	
7910653	Public Health	
8108948	Forensic Medicine	
8108948	Pathology	
0421030	Gastroenterology	
9215283	Aged	
9215283	Cardiovascular Diseases	
101190325	Aged	
101190325	Drug Therapy	
101190325	Geriatrics	
9309609	Aged	
9309609	Mental Disorders	
9602338	Health Behavior	
9602338	Health Education	
9602338	Health Promotion	
9602338	Preventive Medicine	
7701759	Health Planning	
7701759	Regional Health Planning	
7701759	United States	
8701680	Health Promotion	
9503023	Drug Therapy	
9503023	Pharmaceutical Preparations	
9503023	Pharmacy Service, Hospital	
7610369	Hematology	
8502312	Hospices	
8502312	Palliative Care	
8502312	Terminal Care	
9008229	Hospices	
9008229	Palliative Care	
9008229	Terminal Care	
0370474	Pharmacology	
0370474	Pharmacy	
0370474	Pharmacy Service, Hospital	
8915029	Biology	
0370475	Genetics	
7910859	Hygiene	
7910859	Public Health	
8803676	Hypertension	
8101110	Occupational Medicine	
8004854	Cross Infection	
101492916	Developmental Disabilities	
101492916	Intellectual Disability	
101492916	Persons with Mental Disabilities	
8110075	Kidney Diseases	
8804841	Knee	
7509572	Jurisprudence	
7509572	Medicine	
9613960	Delivery of Health Care	
9613960	Managed Care Programs	
9613960	United States	
0267200	Medicine	
0061651	Electronics	
0061651	Medicine	
7708900	Genetics, Medical	
101235741	Genetics, Medical	
101235742	Genetics, Medical	
101235742	Nervous System Diseases	
101235745	Genetics, Medical	
8706133	Genetics, Medical	
9300756	Cost Control	
9300756	Quality Assurance, Health Care	
9300756	Quality of Health Care	
9300756	Utilization Review	
0370506	Medicine	
0370505	Biomedical Technology	
101287723	Health	
101287723	Men	
101287723	Sex Factors	
0372647	Intellectual Disability	
8800463	Intellectual Disability	
8109361	Nephrology	
0372646	Nursing	
0370476	Gynecology	
0370476	Obstetrics	
101746609	Gynecology	
101746609	Obstetrics	
7705978	Occupational Therapy	
0370500	Ophthalmology	
0420462	Optometry	
0417614	Optics and Photonics	
0417614	Optometry	
0370501	Orthodontics	
8610224	Orthodontics	
14820350R	Orthodontics	
14820350R	Surgery, Oral	
0134543	Orthopedics	
9502918	Orthopedics	
7611912	Orthopedics	
0400640	Child Psychiatry	
0400640	Mental Health	
0400640	Psychology, Child	
7909513	Ear	
8000029	Otolaryngology	
0370502	Pathology	
7908071	Child	
7908071	Hematologic Diseases	
7908071	Infant	
7908071	Neoplasms	
8405212	Perinatology	
0372650	Education	
0372650	Pharmacy	
0416354	Pharmacology	
0416354	Pharmacy	
100967746	Genetic Therapy	
100967746	Genomics	
100967746	Pharmacogenetics	
0400654	Anthropology	
0370503	Occupational Therapy	
0370503	Physical Therapy Modalities	
0370503	Rehabilitation	
8803677	Physical and Rehabilitation Medicine	
8803677	Rehabilitation	
0370511	Physiology	
100901225	Cell Physiological Phenomena	
100901226	Endocrine System Diseases	
100901226	Endocrinology	
100901226	Metabolic Diseases	
100901226	Metabolism	
100901227	Digestive System Physiological Phenomena	
100901227	Liver	
100901228	Cardiovascular Physiological Phenomena	
8610225	Physiology	
8610225	Radionuclide Imaging	
100901229	Lung	
100901230	Homeostasis	
100901230	Physiological Phenomena	
100901230	Physiology, Comparative	
100901990	Kidney	
0001470	Nursing, Practical	
8704773	Preventive Medicine	
8108949	Primates	
0370472	Colorectal Surgery	
0370472	Gastroenterology	
7910860	Colorectal Surgery	
7910860	Gastroenterology	
0370512	Psychiatry	
0372630	Psychoanalysis	
0370513	Psychology	
0110672	Psychotherapy	
1254074	Public Health	
1254075	Public Health	
8912860	Immunity	
8912860	Reproduction	
8111069	Allergy and Immunology	
8111069	Reproduction	
8501543	Allergy and Immunology	
8501543	Microbiology	
8501543	Reproduction	
8917225	Lung	
8917225	Molecular Biology	
9421642	Critical Care	
9421642	Respiratory Tract Diseases	
101132974	Respiratory Protective Devices	
101132974	Respiratory Tract Diseases	
8807268	Nasopharyngeal Diseases	
8807268	Nasopharynx	
8807268	Nose	
8807268	Nose Diseases	
8807268	Rhinoplasty	
101490775	Hypersensitivity	
101490775	Nasopharyngeal Diseases	
101490775	Nose Diseases	
0404014	Radiology	
0404014	Radium	
7605534	Nuclear Medicine	
7605534	Radiology	
7605534	Radium	
0233711	Sociology	
9114726	Language Disorders	
9114726	Language Therapy	
9114726	Speech Disorders	
9114726	Speech Therapy	
9114726	Speech-Language Pathology	
7609541	Sports Medicine	
0370473	General Surgery	
7707904	Pathology, Surgical	
14830110R	Sexually Transmitted Diseases	
9441347	Therapeutics	
100968638	Transplantation	
0370507	Tropical Medicine	
0375011	Veterinary Medicine	
0230462	Libraries	
0230462	Library Associations	
0230462	Library Science	
0230462	United States	
0404016	Respiratory Tract Diseases	
0404016	Tuberculosis	
0226412	Medicine	
2984688R	Biology	
2984688R	Science	
7506499	Nursing	
0370520	Orthoptics	
0370520	United States	
14840110R	Jews	
14840110R	Medicine	
7801164	Pharmacy	
14840350R	Medicine	
0216453	Pharmacy	
0370521	Psychology	
7610370	Disabled Persons	
7610370	Rehabilitation	
0075052	Aerospace Medicine	
0370523	Respiratory System	
0370523	Tuberculosis	
14840620R	Medicine	
14840640R	Tuberculosis	
0370514	Research	
0370514	Science	
101233985	Medical Oncology	
101233985	Neoplasms	
0370515	Sociology	
0370522	General Surgery	
0370516	Zoology	
14470010R	Pediatrics	
14470050R	Skin	
14470040R	Skin	
14470040R	Syphilis	
14470060R	Mental Disorders	
14470090R	Occupational Medicine	
14470080R	Occupational Medicine	
14470100R	Medicine	
14470110R	Neurology	
14470130R	Mental Disorders	
14470130R	Nervous System	
7706524	Ophthalmology	
14470140R	Otolaryngology	
14470150R	Pathology	
14470160R	Surgical Procedures, Operative	
101649265	Clinical Medicine	
101649265	Ethics, Medical	
101649265	Professional Practice	
14730540R	General Surgery	
14730540R	Medicine	
0165700	Medicine	
0364220	Air Pollution	
0364220	Environment	
0364220	Environmental Health	
0364220	Water Pollution	
14730560R	Alchemy	
14730560R	Chemistry	
8704157	Ambulatory Care Facilities	
8704157	Emergency Medical Services	
9711806	Ambulatory Care	
101089367	Ambulatory Care	
101089367	Pediatrics	
0047634	Space Flight	
7513559	Dentistry	
8812078	Acquired Immunodeficiency Syndrome	
8411239	Mental Health	
8411239	Pastoral Care	
8411239	Religion and Psychology	
101209213	Medical Informatics Applications	
101209213	Medical Informatics Computing	
14470210R	Dentistry	
9200312	Amino Acids	
0032311	Aerospace Medicine	
0032311	Ergonomics	
8909516	Medical Records	
9433802	Amyloid	
9433802	Amyloidosis	
101283386	Amyotrophic Lateral Sclerosis	
101283386	Motor Neurons	
101587185	Amyotrophic Lateral Sclerosis	
101587185	Frontotemporal Lobar Degeneration	
100964775	Amyotrophic Lateral Sclerosis	
100964775	Motor Neurons	
100964775	Neuromuscular Diseases	
14920050R	Pharmacology	
7503280	Science	
14490060R	Medicine	
14490060R	Science	
14490180R	Medicine	
0001770	Ophthalmology	
0423664	Nursing	
15330160R	Pharmacology	
15330160R	Pharmacy	
15410040R	General Surgery	
15410040R	Medicine	
0116747	Dermatology	
0116747	Syphilis	
0067662	Dermatology	
1263440	Gynecology	
7506830	Medicine	
0412664	Tuberculosis	
14920240R	General Surgery	
0376524	General Surgery	
14920070R	Nursing	
0137535	Biology	
0137535	Science	
7500780	Tropical Medicine	
0370533	Dentistry	
0370533	Mouth Diseases	
0420463	Pediatrics	
7506826	Pharmacy	
18330640R	Medicine	
9203129	Medicine	
0256550	Medicine	
7806485	Medicine	
7506831	Medicine	
20610370R	Medicine	
7506832	Dentistry	
7502729	Dentistry	
7506833	Academic Dissertations as Topic	
7506833	Biochemistry	
7506833	Chemistry	
7506833	Chemistry, Pharmaceutical	
14920290R	Pharmacology	
7502514	Medicine	
21230340R	Medicine	
7502515	Ophthalmology	
1246172	Biology	
7500781	Tropical Medicine	
7506829	Dentistry	
7506829	Research	
7505191	Veterinary Medicine	
7502512	Tropical Medicine	
18330610R	Biochemistry	
18330610R	Pharmacy	
20610310R	Obstetrics	
0347357	Medicine	
0000745	Medicine	
0376313	General Surgery	
0376313	Medicine	
0377477	General Surgery	
14930260R	Medicine	
0400163	Medicine	
9112183	Internal Medicine	
0377500	Medicine	
14930030R	Public Health	
0413653	Microbiology	
14930270R	Pediatrics	
14920090R	Pediatrics	
19230090R	Medicine	
19230090R	Science	
7605535	Otolaryngology	
0373070	General Surgery	
0373070	Medicine	
101162596	Pediatrics	
101765626	Pediatrics	
0264671	Medicine	
7505188	Medicine	
14490140R	Pharmacology	
14490140R	Pharmacy	
14920160R	Medicine	
9710381	Medicine	
9710381	Public Health	
9710381	Spain	
0027065	Ophthalmology	
0027065	Otolaryngology	
20810740R	Infant Care	
20810740R	Pediatrics	
15340670R	Medicine	
7509335	Nursing	
7511412	Nursing	
101095069	Cardiovascular Diseases	
14920030R	Medicine	
9505216	Anaerobiosis	
9505216	Bacteria, Anaerobic	
9505216	Bacterial Infections	
9505216	Eukaryota	
9505216	Fungi	
101652401	Anesthesia	
101652401	Critical Care	
101652401	Pain	
0342017	Anesthesiology	
0342017	Intensive Care Units	
0371112	Anesthesiology	
0371112	Intensive Care Units	
0371112	Resuscitation	
0370524	Anesthesiology	
101472620	Anesthesia	
101472620	Anesthetics	
101472620	Critical Care	
7611455	Anesthesiology	
7611455	Critical Care	
7611455	Emergencies	
7611455	Resuscitation	
9918384886806676	Anesthesia	
9918384886806676	Anesthesiology	
0370525	Anesthesia, Conduction	
0370525	Anesthesiology	
101134327	Chemistry Techniques, Analytical	
0370535	Biochemistry	
8911016	Cells	
8911016	Cytological Techniques	
8911016	Image Processing, Computer-Assisted	
101541993	Cell Transformation, Neoplastic	
101541993	Cells	
101541993	Cytological Techniques	
101541993	Genetic Techniques	
0370536	Chemistry Techniques, Analytical	
0370534	Chemistry Techniques, Analytical	
101519733	Biochemical Phenomena	
101519733	Chemistry Techniques, Analytical	
7911206	Cell Biology	
7911206	Cytological Techniques	
7911206	Research	
8506819	Cell Biology	
8506819	Histology	
101638882	Cell Physiological Phenomena	
101638882	Cytodiagnosis	
101638882	Pathology, Clinical	
8511078	Chemistry Techniques, Analytical	
20810480R	Biology	
20810480R	Medicine	
20810480R	Parasites	
14920120R	Medicine	
0372652	Chemistry Techniques, Analytical	
8005775	Anesthesiology	
8005775	Critical Care	
8005775	Emergency Medicine	
9109478	Anesthesiology	
9109478	Critical Care	
9109478	Emergency Medicine	
9109478	Pain Management	
0436571	Anesthesiology	
0436571	Critical Care	
0436571	Intensive Care Units	
0370541	Anatomy, Comparative	
0370537	Anatomy	
0370537	General Surgery	
7808897	Anatomy	
7505194	Anatomy	
7505194	Embryology	
7704218	Anatomy, Comparative	
7704218	Anatomy, Veterinary	
7704218	Embryology	
9703615	Cytodiagnosis	
9703615	Pathology	
0370540	Anatomy	
101292775	Anatomy	
101292775	Evolution, Molecular	
101292775	Molecular Biology	
101234285	Anatomy	
101234285	Evolution, Molecular	
101234285	Molecular Biology	
101234289	Anatomy	
8402176	Anatomy	
101392205	Anatomy	
101154140	Anatomy	
101652981	Cardiovascular Diseases	
101778868	Chile	
101778868	Pediatrics	
0423506	Fertility	
0423506	Genital Diseases, Male	
0423506	Genitalia, Male	
0423506	Infertility, Male	
0423126	Fertility	
0423126	Genital Diseases, Male	
0423126	Genitalia, Male	
0423126	Infertility, Male	
101585129	Andrology	
101585129	Endocrine System Diseases	
101585129	Testicular Hormones	
1304656	Nursing	
7705399	Anesthesiology	
9424972	Anesthesia	
9424972	Anesthetics	
9424972	Critical Care	
0404020	Anesthesiology	
1310650	Anesthesiology	
0404017	Anesthesiology	
9207842	Anesthesia, Dental	
9207842	Pain	
0043533	Anesthesia, Dental	
101273663	Anesthesiology	
8810131	Anesthesiology	
0414774	Anesthesiology	
1300217	Anesthesiology	
0060642	Blood Vessels	
0060612	Blood Vessels	
0370543	Chemistry	
0370544	Parasitology	
9814575	Neovascularization, Pathologic	
9814575	Neovascularization, Physiologic	
9604504	Cardiac Surgical Procedures	
9604504	Vascular Surgical Procedures	
0370545	Blood Vessels	
0427125	Blood Vessels	
0427125	Lymphatic System	
0203706	Angiography	
0370550	Orthodontics	
7611915	Medicine	
0376746	Ethology	
9011409	Animals, Domestic	
9011409	Animals, Genetically Modified	
9011409	Biotechnology	
0263344	Blood Group Antigens	
0263344	Molecular Biology	
0263344	Veterinary Medicine	
9814573	Behavior, Animal	
9814573	Cognition	
9814573	Learning	
9814573	Psychology, Comparative	
14940150R	Vivisection	
8605704	Animals	
8605704	Genetics	
101083072	Animal Diseases	
101083072	Veterinary Medicine	
0357415	Conditioning, Psychological	
0357415	Ethology	
0357415	Learning	
0357415	Psychology, Experimental	
7807205	Animals	
