NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip
9705947	Acta medica (Hradec Králové)	Acta Medica (Hradec Kralove)	Czech Republic	Hradec Kralove	Facultas Medica Hradec Kralove, Universitas Carolina	1996		Four no. a year	1805-9694	1211-4286	1211-4286	eng	Y	1996.0	Y	Y	IM	http://actamedica.lfhk.cuni.cz/	Y	1805-9694	yes	0.0	yes			Acta Medica (Hradec Králové)	1805-9694	1211-4286	https://actamedica.lfhk.cuni.cz/	63284.0	cz	university_publisher	https://karolinum.cz/	Karolinum Press	39095.0	https://v2.sherpa.ac.uk/id/publisher_policy/4489	1805-9694	1805-9694		Acta Medica	1805-9694	No	2004-03-30T12:05:44Z	2004.0	yes																
9434021	Acta microbiologica et immunologica Hungarica	Acta Microbiol Immunol Hung	Hungary	Budapest	Akademiai Kiado	1994		Quarterly	1588-2640	1217-8950	1217-8950	eng	Y	1994.0	Y	Y	IM	https://akademiai.com/loi/030	Y	1588-2640	yes	0.0	yes	yes	yes	Acta Microbiologica et Immunologica Hungarica	1588-2640	1217-8950	https://akjournals.com/view/journals/030/030-overview.xml	365.0	hu	commercial_publisher	http://www.akademiai.com/home/main.mpx	Akadémiai Kiadó	2090.0	https://v2.sherpa.ac.uk/id/publisher_policy/365																									
9811169	Acta myologica : myopathies and cardiomyopathies : official journal of the Mediterranean Society of Myology	Acta Myol	Italy	Napoli	Gaetano Conte Academy	1997		Three no. a year	2532-1900	1128-2460	1128-2460	eng	N	2003.0	Y	Y	IM	http://www.ncbi.nlm.nih.gov/pmc/journals/1221/	Y	2532-1900																																									
1246675	Acta neurobiologiae experimentalis	Acta Neurobiol Exp (Wars)	Poland	Warsaw	Nencki Institute of Experimental Biology	1970		Quarterly	1689-0035	0065-1400	0065-1400	eng	N	1970.0	Y	Y	IM	http://www.ane.pl/archive.php	Y	1689-0035																																									
0151000	Acta neurochirurgica	Acta Neurochir (Wien)	Austria	Wien	Springer.	1950		Twelve no. a year	0942-0940	0001-6268	0001-6268	eng	N	1965.0	Y	Y	IM	http://link.springer.com/journal/volumesAndIssues/701	Y	0942-0940	yes	12.0	yes	yes	yes	Acta Neurochirurgica	0942-0940	0001-6268	http://link.springer.com/journal/701	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	11780.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
100962752	Acta neurochirurgica. Supplement	Acta Neurochir Suppl	Austria	Wien ;	Springer-Verlag	1994				0065-1419	0065-1419	eng	Y	1994.0	Y	N	IM		Y	0065-1419																																									
0247035	Acta neurologica Belgica	Acta Neurol Belg	Italy	Milan	Springer	1970		Four no. a year	2240-2993	0300-9009	0300-9009	fre	N	1970.0	Y	Y	IM	http://link.springer.com/journal/volumesAndIssues/13760	Y	2240-2993	yes	12.0	yes	yes	yes	Acta Neurologica Belgica	2240-2993	0300-9009	https://www.springer.com/journal/13760	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	23430.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
0370336	Acta neurologica Scandinavica	Acta Neurol Scand	Denmark	Copenhagen	Wiley-Blackwell	1961		Monthly	1600-0404	0001-6314	0001-6314	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0404	Y	1600-0404	yes	12.0	yes	yes	yes	Acta Neurologica Scandinavica	1600-0404	0001-6314	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0404	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	11840.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
9815355	Acta neurologica Taiwanica	Acta Neurol Taiwan	China (Republic : 1949- )	Taipei	Color Design	1996		Quarterly		1028-768X	1028-768X	eng	N	2004.0	Y	N	IM		Y	1028-768X																																									
0412041	Acta neuropathologica	Acta Neuropathol	Germany	Berlin	Springer Verlag	1961		Monthly	1432-0533	0001-6322	0001-6322	eng	N	1965.0	Y	Y	IM	https://link.springer.com/journal/401	Y	1432-0533	yes	12.0	yes	yes	yes	Acta Neuropathologica	1432-0533	0001-6322	http://link.springer.com/journal/401	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	7403.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
101610673	Acta neuropathologica communications	Acta Neuropathol Commun	England	London	BioMed Central	2013			2051-5960		2051-5960	eng	N	2013.0	Y	Y	IM	http://www.actaneurocomms.org/	Y	2051-5960	yes	0.0	yes			Acta Neuropathologica Communications	2051-5960		https://actaneurocomms.biomedcentral.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	26209.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	2051-5960	2051-5960		Acta Neuropathologica Communications	2051-5960	Yes	2013-09-18T14:20:42Z	2013.0	yes																
9612501	Acta neuropsychiatrica	Acta Neuropsychiatr	England	Cambridge, United Kingdom	Cambridge University Press	1989		Bimonthly,	1601-5215	0924-2708	0924-2708	eng	N	2014.0	Y	Y	IM	http://journals.cambridge.org/action/displayBackIssues?jid=NEU	Y	1601-5215	yes	0.0	yes	yes	yes	Acta Neuropsychiatrica	1601-5215	0924-2708	https://www.cambridge.org/core/journals/acta-neuropsychiatrica	27.0	gb	university_publisher	http://www.cambridge.org/uk/	Cambridge University Press	24382.0	https://v2.sherpa.ac.uk/id/publisher_policy/5000																									
0370343	Acta obstetricia et gynecologica Scandinavica	Acta Obstet Gynecol Scand	United States	Malden, MA	Wiley	1926		Twelve no. a year,	1600-0412	0001-6349	0001-6349	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0412	Y	1600-0412	yes	0.0	yes			Acta Obstetricia et Gynecologica Scandinavica	1600-0412	0001-6349	https://obgyn.onlinelibrary.wiley.com/journal/16000412	1032.0	us	commercial_publisher	https://authorservices.wiley.com/open-research/open-access/index.html	Wiley Open Access	6772.0	https://v2.sherpa.ac.uk/id/publisher_policy/1032																									
8610218	Acta odontológica latinoamericana : AOL	Acta Odontol Latinoam	Argentina	Buenos Aires	Acta Odontologica Latinoamericana	1984		Two no. a year	1852-4834	0326-4815	0326-4815	eng	N	1984.0	Y	Y	D	http://www.scielo.org.ar/scielo.php?script=sci_issues&pid=1852-4834&lng=en&nrm=iso	Y	1852-4834																																									
0370344	Acta odontologica Scandinavica	Acta Odontol Scand	England	Abingdon, Oxford	Taylor & Francis	1939		Six no. a year	1502-3850	0001-6357	0001-6357	eng	N	1963.0	Y	Y	IM	http://www.tandfonline.com/loi/iode20	Y	1502-3850	yes	12.0	yes	yes	yes	Acta Odontologica Scandinavica	1502-3850	0001-6357	https://www.tandfonline.com/journals/IODE	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	753.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
8709065	Acta oncologica (Stockholm, Sweden)	Acta Oncol	England	London	Informa Healthcare	1987		Eight no. a year,	1651-226X	0284-186X	0284-186X	eng	Y	1987.0	Y	Y	IM	http://www.tandfonline.com/loi/ionc20	Y	1651-226X	yes	12.0	yes	yes	yes	Acta Oncologica	1651-226X	0284-186X	https://www.tandfonline.com/journals/IONC	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	754.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
101468102	Acta ophthalmologica	Acta Ophthalmol	England	Oxford, UK	Wiley-Blackwell	2008		Eight no. a year	1755-3768	1755-375X	1755-375X	eng	Y	2008.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-3768	Y	1755-3768	yes	12.0	yes	yes	yes	Acta Ophthalmologica	1755-3768	1755-375X	https://onlinelibrary.wiley.com/journal/17553768	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	6778.0	https://v2.sherpa.ac.uk/id/publisher_policy/580																									
101485969	Acta ophthalmologica. Supplement	Acta Ophthalmol Suppl (Oxf )	England	Oxford	Wiley-Blackwell Pub.	2008			1755-3784	1755-3776	1755-3784	eng	Y	2008.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1755-3768	Y	1755-3784																																									
101231512	Acta orthopaedica	Acta Orthop	England	London	Informa Healthcare	2005		Bimonthly	1745-3682	1745-3674	1745-3674	eng	Y	2005.0	Y	Y	IM	http://www.tandfonline.com/loi/iort20	Y	1745-3682																	1745-3682	1745-3682		Acta Orthopaedica	1745-3682	No	2005-03-02T10:20:44Z	2005.0	yes																
2985165R	Acta orthopaedica Belgica	Acta Orthop Belg	Belgium	Bruxelles	Acta Medica Belgica	1946		Five no. a year,		0001-6462	0001-6462	fre	N	1965.0	Y	Y	IM	http://www.actaorthopaedica.be	Y	0001-6462																																									
101244827	Acta orthopaedica. Supplementum	Acta Orthop Suppl	Sweden	[Stockholm]	Taylor & Francis	2005		Bimonthly	1745-3704	1745-3690	1745-3690	eng	Y	2005.0	Y	Y	IM	http://www.tandfonline.com/loi/iort20	Y	1745-3704																																									
9424806	Acta orthopaedica et traumatologica turcica	Acta Orthop Traumatol Turc	Turkey	[Ankara, Turkey]	Turkish Association of Orthopaedics and Traumatology with publishing services by AVES	1962		Bimonthly,	2589-1294	1017-995X	1017-995X	eng	N	2002.0	Y	Y	IM	http://www.aott.org.tr/index.php/aott/issue/archive	Y	2589-1294																																									
101190312	Acta ortopédica mexicana	Acta Ortop Mex	Mexico	México, D.F.	Sociedad Mexicana de Ortopedia	2002		Bimonthly		2306-4102	2306-4102	spa	N	2007.0	Y	N	IM		Y	2306-4102																																									
0370354	Acta oto-laryngologica	Acta Otolaryngol	England	Abingdon, Oxford	Taylor & Francis	1918		Monthly,	1651-2251	0001-6489	0001-6489	eng	N	1965.0	Y	Y	IM	http://www.tandfonline.com/loi/ioto20	Y	1651-2251	yes	12.0	yes	yes	yes	Acta Oto-laryngologica	1651-2251	0001-6489	https://www.tandfonline.com/journals/IOTO	62039.0	gb	commercial_publisher	https://taylorandfrancis.com/	Taylor and Francis Group	756.0	https://v2.sherpa.ac.uk/id/publisher_policy/1141																									
0370355	Acta oto-laryngologica. Supplementum	Acta Otolaryngol Suppl	Norway	Oslo	Scandinavian University Press	1920		Irregular		0365-5237	0365-5237	eng	N	1969.0	Y	Y	IM	http://informahealthcare.com/loi/oto	Y	0365-5237																																									
8213019	Acta otorhinolaryngologica Italica : organo ufficiale della Società italiana di otorinolaringologia e chirurgia cervico-facciale	Acta Otorhinolaryngol Ital	Italy	[Pisa	Pacini editore	1981		Six no. a year	1827-675X	0392-100X	0392-100X	eng	N	1981.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/559/	Y	1827-675X																																									
101770938	Acta otorrinolaringologica española	Acta Otorrinolaringol Esp (Engl Ed)	Spain	Madrid	Elsevier España	2004		Six issues yearly,	2173-5735		2173-5735	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/acta-otorrinolaringologica-english-edition	Y	2173-5735	yes	12.0	yes	yes	yes	Acta Otorrinolaringologica		2173-5735	https://www.journals.elsevier.com/acta-otorrinolaringologica-english-edition	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	21417.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9205968	Acta paediatrica (Oslo, Norway : 1992)	Acta Paediatr	Norway	Oslo	Wiley-Blackwell	1992		Monthly	1651-2227	0803-5253	0803-5253	eng	N	1992.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1651-2227	Y	1651-2227	yes	12.0	yes	yes	yes	Acta Paediatrica: Nurturing the Child	1651-2227	0803-5253	https://onlinelibrary.wiley.com/journal/16512227	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	6773.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
9301947	Acta parasitologica	Acta Parasitol	Switzerland	Cham	Springer International Publishing	1992		Quarterly	1896-1851	1230-2821	1230-2821	eng	N	2012.0	Y	Y	IM	https://link.springer.com/journal/11686	Y	1896-1851	yes	12.0	yes	yes	yes	Acta Parasitologica	1896-1851	1230-2821	https://www.springer.com/journal/11686	3291.0	gb	commercial_publisher	https://www.springernature.com/gp/products/journals	Springer	26384.0	https://v2.sherpa.ac.uk/id/publisher_policy/3291																									
9303678	Acta pharmaceutica (Zagreb, Croatia)	Acta Pharm	Poland	Warsaw, Poland	Sciendo	1992		Quarterly	1846-9558	1330-0075	1330-0075	eng	N	2003.0	Y	Y	IM	https://sciendo.com/journal/ACPH	Y	1846-9558	yes	0.0	yes			Acta Pharmaceutica	1846-9558		https://sciendo.com/journal/ACPH	62066.0	pl	commercial_publisher	https://www.sciendo.com/	Sciendo	26385.0	https://v2.sherpa.ac.uk/id/publisher_policy/3523	1846-9558	1846-9558		Acta Pharmaceutica	1846-9558	No	2007-11-23T10:28:44Z	2007.0	yes																
100956087	Acta pharmacologica Sinica	Acta Pharmacol Sin	United States	New York	Nature Publishing Group	2000		Monthly	1745-7254	1671-4083	1671-4083	eng	Y	2000.0	Y	Y	IM	http://www.nature.com/aps/archive/index.html	Y	1745-7254	yes	6.0	yes	yes	yes	Acta Pharmacologica Sinica	1745-7254	1671-4083	http://www.nature.com/aps/	3274.0	gb	commercial_publisher	https://www.nature.com/	Springer Nature [academic journals on nature.com]	7593.0	https://v2.sherpa.ac.uk/id/publisher_policy/3274										1980.0	2005.0	China	0	Chinese Academy of Sciences	Acta Pharmacologica Sinica	Springer Nature	Subscription	0.0	-	3300	Health	1.0	0.0	12.0	yes
101262545	Acta physiologica (Oxford, England)	Acta Physiol (Oxf)	England	Oxford	Wiley-Blackwell	2006		Monthly	1748-1716	1748-1708	1748-1708	eng	Y	2006.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1748-1716	Y	1748-1716	yes	12.0	yes	yes	yes	Acta Physiologica	1748-1716	1748-1708	https://onlinelibrary.wiley.com/journal/17481716	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	3790.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
0370364	Acta psychiatrica Scandinavica	Acta Psychiatr Scand	United States	Malden, MA	Wiley-Blackwell	1961		Monthly,	1600-0447	0001-690X	0001-690X	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0447	Y	1600-0447	yes	12.0	yes	yes	yes	Acta Psychiatrica Scandinavica	1600-0447	0001-690X	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0447	580.0	us	commercial_publisher	https://www.wiley.com/en-gb	Wiley	11850.0	https://v2.sherpa.ac.uk/id/publisher_policy/2050																									
0370365	Acta psychiatrica Scandinavica. Supplementum	Acta Psychiatr Scand Suppl	Denmark	Malden, MA	Wiley-Blackwell	1961		Irregular	1600-5473	0065-1591	0065-1591	eng	N	1965.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1600-0447	Y	1600-5473																																									
0370366	Acta psychologica	Acta Psychol (Amst)	Netherlands	Amsterdam	North Holland Publishing	1935		Nine no. a year	1873-6297	0001-6918	0001-6918	eng	N	1965.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/00016918	Y	1873-6297	yes	0.0	yes			Acta Psychologica	0001-6918		http://www.journals.elsevier.com/acta-psychologica/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	1725.0	https://v2.sherpa.ac.uk/id/publisher_policy/1504	1873-6297	1873-6297		Acta Psychologica	1873-6297	No	2021-02-12T14:34:08Z	2021.0	yes																
8706123	Acta radiologica (Stockholm, Sweden : 1987)	Acta Radiol	England	London	Sage	1987		Ten no. a year,	1600-0455	0284-1851	0284-1851	eng	Y	1987.0	Y	Y	IM	http://journals.sagepub.com/home/acr	Y	1600-0455	yes	0.0	yes	yes	yes	Acta Radiologica	1600-0455	0284-1851	http://www.uk.sagepub.com/journals/Journal202175/	45389.0		associate_organisation	https://nordicradiology.eu/	Nordic Society of Medical Radiology	6779.0	https://v2.sherpa.ac.uk/id/publisher_policy/3177																									
0431702	Acta reumatológica portuguesa	Acta Reumatol Port	Portugal	Lisboa	Sociedade Portuguesa de Reumatologia.	1973		Six no. a year,		0303-464X	0303-464X	eng	N	2006.0	Y	Y	IM	http://www.actareumatologica.com/arquivo	Y	0303-464X																																									
101295615	Acta scientiarum polonorum. Technologia alimentaria	Acta Sci Pol Technol Aliment	Poland	Poznań	Wydawnictwo Uniwersytetu Przyrodniczego w Poznaniu	2002		Four issues a year,	1898-9594	1644-0730	1644-0730	eng	N	2011.0	Y	Y	IM	http://www.food.actapol.net/en/main	Y	1898-9594																																									
0370374	Acta tropica	Acta Trop	Netherlands	Amsterdam	Elsevier	1944		Twelve no. a year,	1873-6254	0001-706X	0001-706X	eng	N	1965.0	Y	Y	IM	https://www.sciencedirect.com/journal/acta-tropica	Y	1873-6254	yes	12.0	yes	yes	yes	Acta Tropica		0001-706X	http://www.journals.elsevier.com/acta-tropica/	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	1726.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
8406376	Acta veterinaria Hungarica	Acta Vet Hung	Hungary	Budapest	Akademiai Kiado	1983		Quarterly		0236-6290	0236-6290	eng	N	1983.0	Y	Y	IM	https://akademiai.com/loi/004	Y	0236-6290	yes	0.0	yes	yes	yes	Acta Veterinaria Hungarica	1588-2705	0236-6290	https://akjournals.com/view/journals/004/004-overview.xml?rskey=5Hy1se&result=22	365.0	hu	commercial_publisher	http://www.akademiai.com/home/main.mpx	Akadémiai Kiadó	2094.0	https://v2.sherpa.ac.uk/id/publisher_policy/365																									
0370400	Acta veterinaria Scandinavica	Acta Vet Scand	England	London	BioMed Central	1959		Quarterly	1751-0147	0044-605X	0044-605X	eng	N	1965.0	Y	Y	IM	http://www.actavetscand.com/	Y	1751-0147	yes	0.0	yes			Acta Veterinaria Scandinavica	1751-0147		https://actavetscand.biomedcentral.com/	22.0	gb	commercial_publisher	http://www.biomedcentral.com/	BioMed Central	2203.0	https://v2.sherpa.ac.uk/id/publisher_policy/22	1751-0147	1751-0147		Acta Veterinaria Scandinavica	1751-0147	Yes	2006-06-12T11:42:39Z	2006.0	yes																
0370401	Acta virologica	Acta Virol	Slovakia	Bratislava, Slovak Republic	AEPress, Ltd	1957		Quarterly,	1336-2305	0001-723X	0001-723X	eng	N	1965.0	Y	N	IM		Y	1336-2305																																									
101777537	Actas dermo-sifiliográficas	Actas Dermosifiliogr (Engl Ed)	Spain	[Madrid]	Elsevier España	2007		Ten issues a year	2173-5778		2173-5778	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/actas-dermo-sifiliograficas-english-edition	Y	2173-5778																																									
100886502	Actas españolas de psiquiatría	Actas Esp Psiquiatr	Spain	Zaragoza, Spain	Fundación Juan José López-Ibor	1999		Bimonthly	1578-2735	1139-9287	1139-9287	spa	Y	1999.0	Y	Y	IM	http://actaspsiquiatria.es/index.php	Y	1578-2735																																									
101771154	Actas urologicas españolas	Actas Urol Esp (Engl Ed)	Spain	Madrid	Elsevier España	200u		Ten issues yearly	2173-5786		2173-5786	eng	N	2018.0	Y	Y	IM	https://www.sciencedirect.com/journal/actas-urologicas-espanolas-english-edition	Y	2173-5786	yes	12.0	yes			Actas Urológicas Españolas (English Edition)		2173-5786	https://www.journals.elsevier.com/actas-urologicas-espanolas-english-edition	30.0	us	commercial_publisher	http://www.elsevier.com/	Elsevier	21418.0	https://v2.sherpa.ac.uk/id/publisher_policy/2823																									
9304117	Acupuncture in medicine : journal of the British Medical Acupuncture Society	Acupunct Med	England	[London]	SAGE Publications	1983		Semiannual	1759-9873	0964-5284	0964-5284	eng	N	2001.0	Y	Y	IM	http://aim.bmj.com/content/by/year	Y	1759-9873	yes	0.0	yes	yes	yes	Acupuncture in Medicine	1759-9873	0964-5284	https://journals.sagepub.com/home/aim	65.0	gb	commercial_publisher	http://www.uk.sagepub.com/home.nav	SAGE Publications	1662.0	https://v2.sherpa.ac.uk/id/publisher_policy/65																									
